,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
195,"as the inter-nit sports are underway, phoenix committee wishes nitk kabaddi team all the very best.
#inter_nit_sports
#nitksurathkal
#kabaddi @ national institute of technology, karnataka https://www.instagram.com/p/b7adv8salvg/?igshid=1umrc48lonv7g …",NITK Phoenix Offical,1218025549148434432,2020-01-17 04:21:35,"['Inter_NIT_sports', 'NitkSurathkal', 'kabaddi']",NitkPhoenix,0.0,1.0,,0.7264,Positive,4.4528,0.0,0.00015108022359873092,0.006043208943949237,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Kabaddi team All The Very Best. #Inter_NIT_sports #NitkSurathkal #kabaddi National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'kabaddi', 'team', 'best', 'inter_nit_sports', 'nitksurathkal', 'kabaddi', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'RB'), ('kabaddi', 'VBP'), ('team', 'NN'), ('best', 'JJS'), ('inter_nit_sports', 'NNS'), ('nitksurathkal', 'RB'), ('kabaddi', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'team', 'inter_nit_sports', 'institute', 'technology', 'karnataka']",0,1,5.0
196,"as the inter-nit sports are underway, phoenix committee wishes nitk kabaddi team all the very best. 
#inter_nit_sports
#nitksurathkal
#kabaddi 
(1/3) @ national institute of technology, karnataka https://www.instagram.com/p/b7z-vacgobs/?igshid=mikwg6itdmdy …",NITK Phoenix Offical,1218013643989815296,2020-01-17 03:34:16,"['Inter_NIT_sports', 'NitkSurathkal', 'kabaddi']",NitkPhoenix,0.0,1.0,,0.7264,Positive,4.4528,0.0,0.00015108022359873092,0.006043208943949237,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Kabaddi team All The Very Best #Inter_NIT_sports #NitkSurathkal #kabaddi (1/3 National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'kabaddi', 'team', 'best', 'inter_nit_sports', 'nitksurathkal', 'kabaddi', '1', '3', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'RB'), ('kabaddi', 'VBP'), ('team', 'NN'), ('best', 'JJS'), ('inter_nit_sports', 'NNS'), ('nitksurathkal', 'RB'), ('kabaddi', 'VBD'), ('1', 'CD'), ('3', 'CD'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'team', 'inter_nit_sports', 'institute', 'technology', 'karnataka']",0,1,5.0
197,"as the inter-nit sports are underway, phoenix committee wishes nitk swimming team all the very best.
#inter_nit_sports
#nitksurathkal
#swimming @ national institute of technology, karnataka https://www.instagram.com/p/b7zjf7wpzol/?igshid=u8c2s1ofipmr …",NITK Phoenix Offical,1217897456219971584,2020-01-16 19:52:35,"['Inter_NIT_sports', 'NitkSurathkal', 'swimming']",NitkPhoenix,0.0,2.0,,0.7264,Positive,4.4528,0.0,0.00030216044719746184,0.012086417887898474,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Swimming team All The Very Best. #Inter_NIT_sports #NitkSurathkal #swimming National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'swimming', 'team', 'best', 'inter_nit_sports', 'nitksurathkal', 'swimming', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'RB'), ('swimming', 'VBG'), ('team', 'NN'), ('best', 'JJS'), ('inter_nit_sports', 'NNS'), ('nitksurathkal', 'RB'), ('swimming', 'VBG'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'team', 'inter_nit_sports', 'institute', 'technology', 'karnataka']",0,1,5.0
198,"as the inter-nit sports are underway, phoenix committee wishes nitk swimming team all the very best. 
#inter_nit_sports
#nitksurathkal
#swimming @ national institute of technology, karnataka https://www.instagram.com/p/b7ziamgjqhz/?igshid=xza5e891v9c8 …",NITK Phoenix Offical,1217895074652151808,2020-01-16 19:43:07,"['Inter_NIT_sports', 'NitkSurathkal', 'swimming']",NitkPhoenix,0.0,1.0,,0.7264,Positive,4.4528,0.0,0.00015108022359873092,0.006043208943949237,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Swimming team All The Very Best #Inter_NIT_sports #NitkSurathkal #swimming National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'swimming', 'team', 'best', 'inter_nit_sports', 'nitksurathkal', 'swimming', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'RB'), ('swimming', 'VBG'), ('team', 'NN'), ('best', 'JJS'), ('inter_nit_sports', 'NNS'), ('nitksurathkal', 'RB'), ('swimming', 'VBG'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'team', 'inter_nit_sports', 'institute', 'technology', 'karnataka']",0,1,5.0
199,"as the inter-nit sports are underway, phoenix committee wishes nitk basketball team all the very best.

#inter_nit_sports
#nitksurathkal
#basketball 
(1/3) @ national institute of technology, karnataka https://www.instagram.com/p/b7zgymfpzwu/?igshid=4cwvbupu9muu …",NITK Phoenix Offical,1217891500719210496,2020-01-16 19:28:55,"['Inter_NIT_sports', 'NitkSurathkal', 'basketball']",NitkPhoenix,0.0,1.0,,0.7264,Positive,4.4528,0.0,0.00015108022359873092,0.006043208943949237,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Basketball team All The Very Best. #Inter_NIT_sports #NitkSurathkal #basketball (1/3 National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'basketball', 'team', 'best', 'inter_nit_sports', 'nitksurathkal', 'basketball', '1', '3', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'VBP'), ('basketball', 'NN'), ('team', 'NN'), ('best', 'JJS'), ('inter_nit_sports', 'NNS'), ('nitksurathkal', 'RB'), ('basketball', 'VBP'), ('1', 'CD'), ('3', 'CD'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'basketball', 'team', 'inter_nit_sports', 'institute', 'technology', 'karnataka']",0,1,5.0
200,"as the inter-nit sports are underway, phoenix committee wishes nitk basketball team all the very best.

#inter_nit_sports
#basketball
#nitksurathkal @ national institute of technology, karnataka https://www.instagram.com/p/b7zepukphru/?igshid=an4fv9ggjv2d …",NITK Phoenix Offical,1217885890019594240,2020-01-16 19:06:38,"['Inter_NIT_sports', 'basketball', 'NitkSurathkal']",NitkPhoenix,0.0,1.0,,0.7264,Positive,4.4528,0.0,0.00015108022359873092,0.006043208943949237,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Basketball team All The Very Best. #Inter_NIT_sports #basketball #NitkSurathkal National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'basketball', 'team', 'best', 'inter_nit_sports', 'basketball', 'nitksurathkal', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'VBP'), ('basketball', 'NN'), ('team', 'NN'), ('best', 'JJS'), ('inter_nit_sports', 'NNS'), ('basketball', 'NN'), ('nitksurathkal', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'basketball', 'team', 'inter_nit_sports', 'basketball', 'institute', 'technology', 'karnataka']",0,1,5.0
201,"as the inter-nit sports are underway, phoenix committee wishes nitk swimming team all the very best. @ national institute of technology, karnataka https://www.instagram.com/p/b7y__7aa2mc/?igshid=cfs48zyt2br …",NITK Phoenix Offical,1217876567914942464,2020-01-16 18:29:35,[],NitkPhoenix,0.0,2.0,,0.7264,Positive,4.4528,0.0,0.00030216044719746184,0.012086417887898474,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Swimming team All The Very Best National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'swimming', 'team', 'best', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'RB'), ('swimming', 'VBG'), ('team', 'NN'), ('best', 'JJS'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'team', 'institute', 'technology', 'karnataka']",0,1,5.0
202,national institute of technology karnataka wanted research assistant https://goo.gl/fb/uqujqk ,Facultyplus,1217688183992922112,2020-01-16 06:01:01,[],Facultyplus,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,National Institute of Technology Karnataka Wanted Research Assistant,"['national', 'institute', 'technology', 'karnataka', 'wanted', 'research', 'assistant']","[('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN'), ('wanted', 'VBD'), ('research', 'NN'), ('assistant', 'NN')]","['institute', 'technology', 'karnataka', 'research', 'assistant']",0,0,3.0
203,"our own mangaluru minor has turned 5 .. @ national institute of technology, karnataka https://www.instagram.com/p/b7h2vqpahwz/?igshid=1nlvnenljc1ul …",Vinoth Srinivasan,1219122831402897408,2020-01-20 05:01:47,[],withluv_vino,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Our own Mangaluru Minor has turned 5 . National Institute of Technology Karnataka …,"['mangaluru', 'minor', 'turned', '5', 'national', 'institute', 'technology', 'karnataka']","[('mangaluru', 'NNS'), ('minor', 'NNS'), ('turned', 'VBD'), ('5', 'CD'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['mangaluru', 'minor', 'institute', 'technology', 'karnataka']",0,0,3.0
204,"watch   - #cambriansv, lisbon - coingeek originals 

filmmaker @chblm documented the #bitcoin #bootcamp which was attended by 30 #developers and #entrepreneurs. filmed in early february 2020.http://orlo.uk/yr913 ",CoinGeek,1254710646098341888,2020-04-27 09:55:04,"['CambrianSV', 'Bitcoin', 'Bootcamp', 'developers', 'entrepreneurs']",RealCoinGeek,247.0,2571.0,,0.0,Neutral,3.0,0.36484490398818314,0.3884272548723372,37.427784434184474,WATCH #CambrianSV Lisbon CoinGeek Originals Filmmaker @chblm documented the #Bitcoin #Bootcamp which was attended by 30 #developers and #entrepreneurs Filmed in early February 2020.,"['watch', 'cambriansv', 'lisbon', 'coingeek', 'originals', 'filmmaker', 'chblm', 'documented', 'bitcoin', 'bootcamp', 'attended', '30', 'developers', 'entrepreneurs', 'filmed', 'early', 'february', '2020']","[('watch', 'NN'), ('cambriansv', 'NN'), ('lisbon', 'NN'), ('coingeek', 'NN'), ('originals', 'NNS'), ('filmmaker', 'VBP'), ('chblm', 'NN'), ('documented', 'VBN'), ('bitcoin', 'NN'), ('bootcamp', 'NN'), ('attended', 'VBD'), ('30', 'CD'), ('developers', 'NNS'), ('entrepreneurs', 'NNS'), ('filmed', 'VBD'), ('early', 'JJ'), ('february', 'JJ'), ('2020', 'CD')]","['watch', 'cambriansv', 'lisbon', 'coingeek', 'originals', 'chblm', 'bitcoin', 'bootcamp', 'developers', 'entrepreneurs']",3,1,3.0
205,"yeah ""national institute of technology of karnataka"" located in surathkal, btw it's very near to me!! that's where kl rahul studied. :)

#klrahul #indvaus #mangalore #surathkalhttps://twitter.com/reetikkkaaa/status/1218180375949664256 …",Rahulkm,1218192358384103424,2020-01-17 15:24:25,"['KLRahul', 'INDvAUS', 'Mangalore', 'surathkalhttps']",Rahulkm66,0.0,1.0,,0.6988,Positive,4.3976,0.0,0.00015108022359873092,0.006043208943949237,"Yeah ""National Institute of Technology of Karnataka located in Surathkal btw it's very near to me! That's where KL Rahul studied :) #KLRahul #INDvAUS #Mangalore # …","['yeah', 'national', 'institute', 'technology', 'karnataka', 'located', 'surathkal', 'btw', 'near', 'kl', 'rahul', 'studied', 'klrahul', 'indvaus', 'mangalore']","[('yeah', 'UH'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN'), ('located', 'VBN'), ('surathkal', 'JJ'), ('btw', 'NN'), ('near', 'IN'), ('kl', 'NN'), ('rahul', 'NN'), ('studied', 'VBD'), ('klrahul', 'JJ'), ('indvaus', 'NN'), ('mangalore', 'NN')]","['institute', 'technology', 'karnataka', 'btw', 'kl', 'rahul', 'indvaus', 'mangalore']",0,1,5.0
206,"as the inter-nit sports are underway, phoenix committee wishes nitk kabaddi team all the very best.
#inter_nit_sports
#nitksurathkal
#kabaddi @ national institute of technology, karnataka https://www.instagram.com/p/b7adv8salvg/?igshid=1umrc48lonv7g …",NITK Phoenix Offical,1218025549148434432,2020-01-17 04:21:35,"['Inter_NIT_sports', 'NitkSurathkal', 'kabaddi']",NitkPhoenix,0.0,1.0,,0.7264,Positive,4.4528,0.0,0.00015108022359873092,0.006043208943949237,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Kabaddi team All The Very Best. #Inter_NIT_sports #NitkSurathkal #kabaddi National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'kabaddi', 'team', 'best', 'inter_nit_sports', 'nitksurathkal', 'kabaddi', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'RB'), ('kabaddi', 'VBP'), ('team', 'NN'), ('best', 'JJS'), ('inter_nit_sports', 'NNS'), ('nitksurathkal', 'RB'), ('kabaddi', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'team', 'inter_nit_sports', 'institute', 'technology', 'karnataka']",0,1,5.0
207,"as the inter-nit sports are underway, phoenix committee wishes nitk kabaddi team all the very best. 
#inter_nit_sports
#nitksurathkal
#kabaddi 
(1/3) @ national institute of technology, karnataka https://www.instagram.com/p/b7z-vacgobs/?igshid=mikwg6itdmdy …",NITK Phoenix Offical,1218013643989815296,2020-01-17 03:34:16,"['Inter_NIT_sports', 'NitkSurathkal', 'kabaddi']",NitkPhoenix,0.0,1.0,,0.7264,Positive,4.4528,0.0,0.00015108022359873092,0.006043208943949237,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Kabaddi team All The Very Best #Inter_NIT_sports #NitkSurathkal #kabaddi (1/3 National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'kabaddi', 'team', 'best', 'inter_nit_sports', 'nitksurathkal', 'kabaddi', '1', '3', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'RB'), ('kabaddi', 'VBP'), ('team', 'NN'), ('best', 'JJS'), ('inter_nit_sports', 'NNS'), ('nitksurathkal', 'RB'), ('kabaddi', 'VBD'), ('1', 'CD'), ('3', 'CD'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'team', 'inter_nit_sports', 'institute', 'technology', 'karnataka']",0,1,5.0
208,"as the inter-nit sports are underway, phoenix committee wishes nitk swimming team all the very best.
#inter_nit_sports
#nitksurathkal
#swimming @ national institute of technology, karnataka https://www.instagram.com/p/b7zjf7wpzol/?igshid=u8c2s1ofipmr …",NITK Phoenix Offical,1217897456219971584,2020-01-16 19:52:35,"['Inter_NIT_sports', 'NitkSurathkal', 'swimming']",NitkPhoenix,0.0,2.0,,0.7264,Positive,4.4528,0.0,0.00030216044719746184,0.012086417887898474,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Swimming team All The Very Best. #Inter_NIT_sports #NitkSurathkal #swimming National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'swimming', 'team', 'best', 'inter_nit_sports', 'nitksurathkal', 'swimming', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'RB'), ('swimming', 'VBG'), ('team', 'NN'), ('best', 'JJS'), ('inter_nit_sports', 'NNS'), ('nitksurathkal', 'RB'), ('swimming', 'VBG'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'team', 'inter_nit_sports', 'institute', 'technology', 'karnataka']",0,1,5.0
209,"as the inter-nit sports are underway, phoenix committee wishes nitk swimming team all the very best. 
#inter_nit_sports
#nitksurathkal
#swimming @ national institute of technology, karnataka https://www.instagram.com/p/b7ziamgjqhz/?igshid=xza5e891v9c8 …",NITK Phoenix Offical,1217895074652151808,2020-01-16 19:43:07,"['Inter_NIT_sports', 'NitkSurathkal', 'swimming']",NitkPhoenix,0.0,1.0,,0.7264,Positive,4.4528,0.0,0.00015108022359873092,0.006043208943949237,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Swimming team All The Very Best #Inter_NIT_sports #NitkSurathkal #swimming National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'swimming', 'team', 'best', 'inter_nit_sports', 'nitksurathkal', 'swimming', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'RB'), ('swimming', 'VBG'), ('team', 'NN'), ('best', 'JJS'), ('inter_nit_sports', 'NNS'), ('nitksurathkal', 'RB'), ('swimming', 'VBG'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'team', 'inter_nit_sports', 'institute', 'technology', 'karnataka']",0,1,5.0
210,"as the inter-nit sports are underway, phoenix committee wishes nitk basketball team all the very best.

#inter_nit_sports
#nitksurathkal
#basketball 
(1/3) @ national institute of technology, karnataka https://www.instagram.com/p/b7zgymfpzwu/?igshid=4cwvbupu9muu …",NITK Phoenix Offical,1217891500719210496,2020-01-16 19:28:55,"['Inter_NIT_sports', 'NitkSurathkal', 'basketball']",NitkPhoenix,0.0,1.0,,0.7264,Positive,4.4528,0.0,0.00015108022359873092,0.006043208943949237,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Basketball team All The Very Best. #Inter_NIT_sports #NitkSurathkal #basketball (1/3 National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'basketball', 'team', 'best', 'inter_nit_sports', 'nitksurathkal', 'basketball', '1', '3', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'VBP'), ('basketball', 'NN'), ('team', 'NN'), ('best', 'JJS'), ('inter_nit_sports', 'NNS'), ('nitksurathkal', 'RB'), ('basketball', 'VBP'), ('1', 'CD'), ('3', 'CD'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'basketball', 'team', 'inter_nit_sports', 'institute', 'technology', 'karnataka']",0,1,5.0
211,"as the inter-nit sports are underway, phoenix committee wishes nitk basketball team all the very best.

#inter_nit_sports
#basketball
#nitksurathkal @ national institute of technology, karnataka https://www.instagram.com/p/b7zepukphru/?igshid=an4fv9ggjv2d …",NITK Phoenix Offical,1217885890019594240,2020-01-16 19:06:38,"['Inter_NIT_sports', 'basketball', 'NitkSurathkal']",NitkPhoenix,0.0,1.0,,0.7264,Positive,4.4528,0.0,0.00015108022359873092,0.006043208943949237,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Basketball team All The Very Best. #Inter_NIT_sports #basketball #NitkSurathkal National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'basketball', 'team', 'best', 'inter_nit_sports', 'basketball', 'nitksurathkal', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'VBP'), ('basketball', 'NN'), ('team', 'NN'), ('best', 'JJS'), ('inter_nit_sports', 'NNS'), ('basketball', 'NN'), ('nitksurathkal', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'basketball', 'team', 'inter_nit_sports', 'basketball', 'institute', 'technology', 'karnataka']",0,1,5.0
212,"as the inter-nit sports are underway, phoenix committee wishes nitk swimming team all the very best. @ national institute of technology, karnataka https://www.instagram.com/p/b7y__7aa2mc/?igshid=cfs48zyt2br …",NITK Phoenix Offical,1217876567914942464,2020-01-16 18:29:35,[],NitkPhoenix,0.0,2.0,,0.7264,Positive,4.4528,0.0,0.00030216044719746184,0.012086417887898474,As the Inter-NIT sports are underway Phoenix Committee wishes NITK Swimming team All The Very Best National Institute of Technology Karnataka …,"['inter', 'nit', 'sports', 'underway', 'phoenix', 'committee', 'wishes', 'nitk', 'swimming', 'team', 'best', 'national', 'institute', 'technology', 'karnataka']","[('inter', 'NN'), ('nit', 'CC'), ('sports', 'NNS'), ('underway', 'RB'), ('phoenix', 'VBP'), ('committee', 'NN'), ('wishes', 'NNS'), ('nitk', 'RB'), ('swimming', 'VBG'), ('team', 'NN'), ('best', 'JJS'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['inter', 'sports', 'committee', 'wishes', 'team', 'institute', 'technology', 'karnataka']",0,1,5.0
213,national institute of technology karnataka wanted research assistant https://goo.gl/fb/uqujqk ,Facultyplus,1217688183992922112,2020-01-16 06:01:01,[],Facultyplus,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,National Institute of Technology Karnataka Wanted Research Assistant,"['national', 'institute', 'technology', 'karnataka', 'wanted', 'research', 'assistant']","[('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN'), ('wanted', 'VBD'), ('research', 'NN'), ('assistant', 'NN')]","['institute', 'technology', 'karnataka', 'research', 'assistant']",0,0,3.0
214,"national institute of technology, karnataka is probably the only college to have its own beach including a lighthouse. nit karnataka is a public engineering university founded in 1960 as the karnataka regional engineering college (krec) in surathkal, mangalore.
#education #schoolpic.twitter.com/p9tbaq3gcj",Senses Electronics,1252786765464829952,2020-04-22 02:30:15,"['education', 'schoolpic']",SensesIIP,3.0,20.0,,0.0,Neutral,3.0,0.004431314623338257,0.0030216044719746185,0.3867430562792802,National Institute of Technology Karnataka is probably the only college to have its own beach including a lighthouse NIT Karnataka is a public engineering university founded in 1960 as the Karnataka Regional Engineering College (KREC in Surathkal Mangalore. #education #schoolpic.twitter.com/p9tBAq3GCJ,"['national', 'institute', 'technology', 'karnataka', 'probably', 'college', 'beach', 'including', 'lighthouse', 'nit', 'karnataka', 'public', 'engineering', 'university', 'founded', '1960', 'karnataka', 'regional', 'engineering', 'college', 'krec', 'surathkal', 'mangalore', 'education', 'schoolpic', 'twitter', 'com', 'p9tbaq3gcj']","[('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN'), ('probably', 'RB'), ('college', 'NN'), ('beach', 'NN'), ('including', 'VBG'), ('lighthouse', 'NN'), ('nit', 'JJ'), ('karnataka', 'VBZ'), ('public', 'JJ'), ('engineering', 'NN'), ('university', 'NN'), ('founded', 'VBD'), ('1960', 'CD'), ('karnataka', 'NNP'), ('regional', 'JJ'), ('engineering', 'NN'), ('college', 'NN'), ('krec', 'NN'), ('surathkal', 'NN'), ('mangalore', 'NN'), ('education', 'NN'), ('schoolpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('p9tbaq3gcj', 'NN')]","['institute', 'technology', 'karnataka', 'college', 'beach', 'lighthouse', 'engineering', 'university', 'karnataka', 'engineering', 'college', 'krec', 'surathkal', 'mangalore', 'education', 'schoolpic', 'twitter', 'com', 'p9tbaq3gcj']",0,1,3.0
215,"watch   - #cambriansv, lisbon - coingeek originals 

filmmaker @chblm documented the #bitcoin #bootcamp which was attended by 30 #developers and #entrepreneurs. filmed in early february 2020.http://orlo.uk/yr913 ",CoinGeek,1254710646098341888,2020-04-27 09:55:04,"['CambrianSV', 'Bitcoin', 'Bootcamp', 'developers', 'entrepreneurs']",RealCoinGeek,247.0,2571.0,,0.0,Neutral,3.0,0.36484490398818314,0.3884272548723372,37.427784434184474,WATCH #CambrianSV Lisbon CoinGeek Originals Filmmaker @chblm documented the #Bitcoin #Bootcamp which was attended by 30 #developers and #entrepreneurs Filmed in early February 2020.,"['watch', 'cambriansv', 'lisbon', 'coingeek', 'originals', 'filmmaker', 'chblm', 'documented', 'bitcoin', 'bootcamp', 'attended', '30', 'developers', 'entrepreneurs', 'filmed', 'early', 'february', '2020']","[('watch', 'NN'), ('cambriansv', 'NN'), ('lisbon', 'NN'), ('coingeek', 'NN'), ('originals', 'NNS'), ('filmmaker', 'VBP'), ('chblm', 'NN'), ('documented', 'VBN'), ('bitcoin', 'NN'), ('bootcamp', 'NN'), ('attended', 'VBD'), ('30', 'CD'), ('developers', 'NNS'), ('entrepreneurs', 'NNS'), ('filmed', 'VBD'), ('early', 'JJ'), ('february', 'JJ'), ('2020', 'CD')]","['watch', 'cambriansv', 'lisbon', 'coingeek', 'originals', 'chblm', 'bitcoin', 'bootcamp', 'developers', 'entrepreneurs']",3,1,3.0
