,Unnamed: 0,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers,compound,Sentiment,old_score,followers_n,engagement,sentiment_score
57,57,Amrita-School-of-Engineering-Amritapuri-1,What should be my order of preferences of campuses for cse in amrita university?(Assuming that i am eligible to all the three campuses’s ),3,2,3/2,No,Followed,2019-06-06,https://www.quora.com/What-should-be-my-order-of-preferences-of-campuses-for-cse-in-amrita-university-Assuming-that-i-am-eligible-to-all-the-three-campuses%E2%80%99s,"For Amritapuri campus, Is Amrita University, Amritapuri Campus a good place for BTech CSE? has pretty good answers from both current students and alumni which offer good insight into Amritapuri. For Bangalore, User-13780577048568644102’s answer below is very likely the most reliable and updated one available. For Ettimadai(Coimbatore) campus, I think Sachin Kamath's answer to How good is the computer science department at Amrita University in Bangalore? provides a pretty good description. Edit: This was not a preference order - I stated campuses in alphabetical order. You should read the question Continue ReadingFor Amritapuri campus, Is Amrita University, Amritapuri Campus a good place for BTech CSE? has pretty good answers from both current students and alumni which offer good insight into Amritapuri. For Bangalore, User-13780577048568644102’s answer below is very likely the most reliable and updated one available. For Ettimadai(Coimbatore) campus, I think Sachin Kamath's answer to How good is the computer science department at Amrita University in Bangalore? provides a pretty good description. Edit: This was not a preference order - I stated campuses in alphabetical order. You should read the questions and answers cited above and make the decision on your own. Sorry I didn’t mention this earlier! ",0.33890714285714285,Positive,3.6778142857142857,0.15,1,4.677814285714286
58,58,Amrita-School-of-Engineering-Amritapuri-1,What should be my order of preferences of campuses for cse in amrita university?(Assuming that i am eligible to all the three campuses’s ),3,2,3/2,No,Followed,2019-06-06,https://www.quora.com/What-should-be-my-order-of-preferences-of-campuses-for-cse-in-amrita-university-Assuming-that-i-am-eligible-to-all-the-three-campuses%E2%80%99s,"Amrita Coimbatore,Amrita Bangalore,Amrita - amritapuri campus ",0.0,Neutral,3.0,0.15,1,3.0
59,59,Amrita-School-of-Engineering-Amritapuri-1,Are there restaurants in Amrita Campus Coimbatore?,1,1,1/1,No,Followed,2016-05-19,https://www.quora.com/Are-there-restaurants-in-Amrita-Campus-Coimbatore,There are three canteens inside the campus where you can expect decent food from 7 AM to 7 PM. You cannot expect a restaurant type of a menu though. You get three to four items to choose from based on the time of the day. Apart from that you get all those snacks and beverages. You don’t get Pepsi or Coke inside the campus. ,0.0,Neutral,3.0,0.05,0,3.0
60,60,Amrita-School-of-Engineering-Amritapuri-1,"How is the interview process in Amrita University, Amritapuri for an admission in M.Tech in Cyber Security Systems & Networks (Amritapuri)?",3,2,3/2,No,Followed,2020-05-21,https://www.quora.com/How-is-the-interview-process-in-Amrita-University-Amritapuri-for-an-admission-in-M-Tech-in-Cyber-Security-Systems-Networks-Amritapuri,"If you are a GATE qualified student, then usually you don't have to sit for any interview. You will also be able to claim the GATE scholarship of Rs. 12, 500/- from the government. In the other case, you need to clear an interview by the faculties of Cybersecurity Center at Amritapuri Campus. The interview will be pretty simple if you are good with your basics. We will also be asking about the final year project that you have done. Based on the interview you also get the chance to getting Amrita Scholarship of Rs. 5500/- per month.  The students who join at Amrita Center for Cybersecurity Syste Continue ReadingIf you are a GATE qualified student, then usually you don't have to sit for any interview. You will also be able to claim the GATE scholarship of Rs. 12, 500/- from the government. In the other case, you need to clear an interview by the faculties of Cybersecurity Center at Amritapuri Campus. The interview will be pretty simple if you are good with your basics. We will also be asking about the final year project that you have done. Based on the interview you also get the chance to getting Amrita Scholarship of Rs. 5500/- per month.  The students who join at Amrita Center for Cybersecurity Systems and Networks get the opportunity to do dual degree program. With this program, student spend their first year at Amrita and second year at a partnering university in US or Europe. You will get MTech from Amrita and MS from the partnering university : https://www.amrita.edu/center/cyber-security/academics.  Amrita also offers fellowships for the student with the helps of both industrial and government collaborations. This will help you to get good exposure into the area of Computer Security.  ",0.22848571428571426,Positive,3.4569714285714284,0.15,1,4.456971428571428
61,61,Amrita-School-of-Engineering-Amritapuri-1,"How is the interview process in Amrita University, Amritapuri for an admission in M.Tech in Cyber Security Systems & Networks (Amritapuri)?",3,2,3/2,No,Followed,2020-05-21,https://www.quora.com/How-is-the-interview-process-in-Amrita-University-Amritapuri-for-an-admission-in-M-Tech-in-Cyber-Security-Systems-Networks-Amritapuri,"Disclaimer: I've not attended the interview process so I don't know how this works. This answer is based on a rough understanding I gained from what others have told me(and that's why it's kinda short too). Typically, you will be asked questions related to programming and CS fundamentals - OS, Networks and maybe some Databases/Algorithms. OS and Networks are of great importance in computer security and thus knowing the fundamentals is very essential. Many of the courses here have some practical component and thus being able to write simple programs(like the ones you probably learnt in the under Continue ReadingDisclaimer: I've not attended the interview process so I don't know how this works. This answer is based on a rough understanding I gained from what others have told me(and that's why it's kinda short too). Typically, you will be asked questions related to programming and CS fundamentals - OS, Networks and maybe some Databases/Algorithms. OS and Networks are of great importance in computer security and thus knowing the fundamentals is very essential. Many of the courses here have some practical component and thus being able to write simple programs(like the ones you probably learnt in the undergraduate programming course) correctly on paper. This should be sufficient I feel. Also, I think there's a written exam first before the actual interview; not entirely sure. This should be stated in the prospectus. If you've any more questions, feel free to ask away. ",0.20806153846153846,Positive,3.416123076923077,0.15,1,4.416123076923077
62,62,Amrita-School-of-Engineering-Amritapuri-1,"How does a team from Amrita School of Engineering, Kollam (standing 118) manage to reach ACM-ICPC world finals?",1,1,1/1,No,Requested,2015-05-23,https://www.quora.com/How-does-a-team-from-Amrita-School-of-Engineering-Kollam-standing-118-manage-to-reach-ACM-ICPC-world-finals,"I've heard that Amrita and Kgp got a place in the World Finals because they had hosted the Indian Regionals, and got  points from the ICPC Asia director based on ICPC rules for the same. Not so sure if that is really the case. ",-0.1456,Negative,2.7088,0.05,0,2.7088
63,63,Amrita-School-of-Engineering-Amritapuri-1,I am a student studying in Amrita for a BTech at Amrita (CSE) in my first year. There are going to be selections for the ACM-ICPC club. Where are they going to test us? What is the test going to be about?,3,1,3/1,No,Followed,2018-04-28,https://www.quora.com/I-am-a-student-studying-in-Amrita-for-a-BTech-at-Amrita-CSE-in-my-first-year-There-are-going-to-be-selections-for-the-ACM-ICPC-club-Where-are-they-going-to-test-us-What-is-the-test-going-to-be-about,It's a great club! Vidya mam used to handle it. Nice exposure. You can learn a lot . Solve challenging problems. Donot have a second thought. just go for it ,0.1433,Positive,3.2866,0.15,1,4.2866
64,64,Amrita-School-of-Engineering-Amritapuri-1,Is Manipal (Chennai) CSE better than Amrita (Amritapuri) CSE? How? Where do we have better opportunities?,4,2,4/2,No,Followed,2016-06-17,https://www.quora.com/Is-Manipal-Chennai-CSE-better-than-Amrita-Amritapuri-CSE-How-Where-do-we-have-better-opportunities,"Update(2018): The answers to the following questions will have more recent information about CSE at Amritapuri. Is Amrita University, Amritapuri Campus a good place for BTech CSE?Why Amrita University, Amritapuri Campus is a good place to study CSE?Which Amrita branch is better for CSE, Amritapuri or Coimbatore?What happens in the FOSS club on the Amritapuri campus? </update> I'm a CS alumnus from the Amritapuri campus. Thus, I cannot provide information about Manipal. I assume you're asking about B.Tech in CSE at Amritapuri. I've written about why studying CSE at Amritapuri is a good idea befo Continue ReadingUpdate(2018): The answers to the following questions will have more recent information about CSE at Amritapuri. Is Amrita University, Amritapuri Campus a good place for BTech CSE?Why Amrita University, Amritapuri Campus is a good place to study CSE?Which Amrita branch is better for CSE, Amritapuri or Coimbatore?What happens in the FOSS club on the Amritapuri campus? </update> I'm a CS alumnus from the Amritapuri campus. Thus, I cannot provide information about Manipal. I assume you're asking about B.Tech in CSE at Amritapuri. I've written about why studying CSE at Amritapuri is a good idea before. See Ar Vind's answer to Is cs. branch of amritapuri campus(amrita university) is good to join? Placements are pretty good; I don't have access to any statistics though since it's rarely released. From what I little I know, I believe most of the eligible students(> 6 GPA and probably more criteria apply) get at least one job from some company. The Amrita brand name probably doesn't match up to IITs, NITs and the likes but it is pretty well known in quite a few places(companies and universities) since some alumni has likely been there. Hostel life isn't the best at Amritapuri compared to other campuses but it's not unbearable. Freedom is much better than other campuses - there are not many restrictions for boys. Girls would have more restrictions in place but it's still less than other campuses I think. First years might have some additional restrictions in place to ensure nothing untoward happens. I don't know about opportunities at Manipal so I can't compare the two. The FOSS club, ICPC team and the CTF team are good opportunities for those who are interested in exploring FOSS, sport programming and security respectively. If you're interested in other sub-disciplines, just drop by FOSS club and figure out how to pursue that interest. There are several more opportunities available - internships in research labs(in-house and outside), exchange programmes and more(read the answer I'd linked earlier). I think this is a pretty good set of opportunities available for a CS student I hope you got a decent picture of what things are like in Amritapuri. Feel free to ask any other questions you might have. Good luck! ",0.3500222222222223,Positive,3.7000444444444445,0.2,1,4.700044444444444
65,65,Amrita-School-of-Engineering-Amritapuri-1,Is Manipal (Chennai) CSE better than Amrita (Amritapuri) CSE? How? Where do we have better opportunities?,4,2,4/2,No,Followed,2016-06-17,https://www.quora.com/Is-Manipal-Chennai-CSE-better-than-Amrita-Amritapuri-CSE-How-Where-do-we-have-better-opportunities,Manipal doesnt have a chennai campus. I suppose bangalore campus is coming shortly. Bangalore or Jaipur campus of Manipal is not better when compared to Amrita. MIT manipal is better than Amrita in respect to your priorities. ,0.09430000000000001,Positive,3.1886,0.2,1,4.1886
66,66,Amrita-School-of-Engineering-Amritapuri-1,"Are mobile phones and laptops allowed for 1st year students in the Amrita School of Engineering, Amritapuri?",3,4,3/4,No,Followed,2016-06-13,https://www.quora.com/Are-mobile-phones-and-laptops-allowed-for-1st-year-students-in-the-Amrita-School-of-Engineering-Amritapuri,Mobile phones(including higher end phones)are allowed everywhere in the campus except in the classrooms and labs.Even some students use mobile phones in the classrooms on their own risk. Very few uses laptops in first year. ,-0.1366,Negative,2.7268,0.15,1,1.7268
67,67,Amrita-School-of-Engineering-Amritapuri-1,"Are mobile phones and laptops allowed for 1st year students in the Amrita School of Engineering, Amritapuri?",3,4,3/4,No,Followed,2016-06-13,https://www.quora.com/Are-mobile-phones-and-laptops-allowed-for-1st-year-students-in-the-Amrita-School-of-Engineering-Amritapuri,"You can use it, even though rules have time restrictions. Rules might be strictly enforced for first few days, then it's a normal thing to use laptops and phones. ",0.0,Neutral,3.0,0.15,1,3.0
68,68,Amrita-School-of-Engineering-Amritapuri-1,"My score in Manipal OET 2015 is 100/200. What branch of engineering can I expect, or should I try for Amrita University as I have got a counselling call letter for a rank of 12332, and what branch can I expect in Amrita?",5,1,5/1,Yes,Followed,2015-05-19,https://www.quora.com/My-score-in-Manipal-OET-2015-is-100-200-What-branch-of-engineering-can-I-expect-or-should-I-try-for-Amrita-University-as-I-have-got-a-counselling-call-letter-for-a-rank-of-12332-and-what-branch-can-I-expect-in-Amrita,You can expect a rank around 10-11k for manipal test .. and you can expect these courses  AutomobileAeronautical(a bit difficult)Bio-techBio medcivilchemicalindustrial productioninstrumentation and controlprint and mediaEee (if you are lucky enough)Mechatronics(if you are lucky enough)  And it all depends on the competition and luck .. but yes you can expect any of the above mentioned courses ,0.81,Positive,4.62,0.25,1,5.0
69,69,Amrita-School-of-Engineering-Amritapuri-1,What kind of phones are allowed in Amrita college hostel? Are smartphones allowed in hostel? If not what kind of phones are? Does it depend on which year one is studying?,7,2,7/2,No,Followed,2018-07-14,https://www.quora.com/What-kind-of-phones-are-allowed-in-Amrita-college-hostel-Are-smartphones-allowed-in-hostel-If-not-what-kind-of-phones-are-Does-it-depend-on-which-year-one-is-studying,It's an old rule that smartphones are not allowed and stuff like that.But now you can bring any kind of phone you want.But laptops are only allowed from 2nf year ,0.3612,Positive,3.7224,0.35,1,4.7224
70,70,Amrita-School-of-Engineering-Amritapuri-1,What kind of phones are allowed in Amrita college hostel? Are smartphones allowed in hostel? If not what kind of phones are? Does it depend on which year one is studying?,7,2,7/2,No,Followed,2018-07-14,https://www.quora.com/What-kind-of-phones-are-allowed-in-Amrita-college-hostel-Are-smartphones-allowed-in-hostel-If-not-what-kind-of-phones-are-Does-it-depend-on-which-year-one-is-studying,Please ask college specific questions like this to their customer service or google it. Quora is not the right place for this ,0.29295,Positive,3.5859,0.35,1,4.5859000000000005
71,71,Amrita-School-of-Engineering-Amritapuri-1,What are some stellar success stories of students from Amrita?,20,2,20/2,Yes,Followed,2018-11-23,https://www.quora.com/What-are-some-stellar-success-stories-of-students-from-Amrita,The first qualification to the ACM ICPC 2014 world finals to be held in June this year. This is a huge achievement in my opinion. ,0.1591,Positive,3.3182,1.0,1,4.3182
72,72,Amrita-School-of-Engineering-Amritapuri-1,What are some stellar success stories of students from Amrita?,20,2,20/2,Yes,Followed,2018-11-23,https://www.quora.com/What-are-some-stellar-success-stories-of-students-from-Amrita,lol that is not be asked question for the students of amrita. Where students just come for time pass and never take their studies seriously. I am an alumni of amrita. I can surely say no student have achieved a great mark in career and will never do. ,0.235975,Positive,3.47195,1.0,1,4.47195
73,73,Amrita-University-Amritapuri-Campus,How are rooms at LPU for girls?,3,8,3/8,No,Followed,2018-08-20,https://www.quora.com/How-are-rooms-at-LPU-for-girls,"I can feel the excitement in people who are looking forward to starting their hostel life in Lovely Professional University.Many of you might be very curious about the look and interior of the hostel. The major concern of the parents is the security and safety of their children and LPU is well known for its security. Turnstiles gates are there at the entry of hostels so that no other person should enter the hostel. I did MBA from Lovely Professional University,I stayed in hostel and believe me there is no such difference in terms of best rooms and best hostels as they are all provided same facil Continue ReadingI can feel the excitement in people who are looking forward to starting their hostel life in Lovely Professional University.Many of you might be very curious about the look and interior of the hostel. The major concern of the parents is the security and safety of their children and LPU is well known for its security. Turnstiles gates are there at the entry of hostels so that no other person should enter the hostel. I did MBA from Lovely Professional University,I stayed in hostel and believe me there is no such difference in terms of best rooms and best hostels as they are all provided same facilities in each and every hostel.Rooms very neat and clean.Its totally depends on the services you have chosen for yourself while availing the hostel facility. Mess food are all same in all hostels even all hostel mess follows same menu, whether it is boys hostel mess girls hostel http://mess.So don’t get confused for choosing hostel and mess. I was staying with two more roommates.The rooms will be of two types-Air conditioned and Air cooler.3 Seater hostels rooms has 3 iron bed,3 Plastic Chair,3 almirah,geyser with attached washroom. Our rooms were spacious, gave us privacy and also gave us space to hangout with friends and chit chat, do projects, spend movie nights and game on! Apart from this facilities they are providing other facilities also- Free internet connectivity through Wi-Fi system for scheduled timing for academic purposes only. In Campus Physiotherapy Clinic and Hospital with resident doctors and ambulances to provide medical assistance to students,Power backup for light load only (not for AC/Geyser/Air cooler),24 hours security.,Laundry Services (optional on payment basis),hygienic and nutritious vegetarian meals (optional),Hostel counsellors ( solve the problems of students in context of family issues, studies, home sickness etc),Laundry facility,Gym facility to remain fit. Honestly I won’t lie about the mess at campus, because I myself took food for the first 6 months at the hostel mess until I explored other good places but there are so many people who actually like mess.The quality of food that we get in the mess is very good. One of the things that LPU does the best is that is regularly checks the food quality and any complain about the food is dealt with immediately.Everyday Food menu gets changed.I had some friends from Kerala,Andra Pradesh,Telangana so they were provided south indian food and I am found of Idli,vada,dosa so sometimes we used to shared the foods also. One after the tiresome day can have a hot meal in a timely manner. Sometimes during some festive day like Diwali, Holi, they surprise you with some different meals and believe me food was really awesome. Study room, TV room, Saloon, Photocopy Machines, Departmental store for daily needs, Cafeteria, vending Machine (soft drinks), Lifts and Parking facility. You can't carry alcohol and smoking products inside the campus and hostels. Because security guards are the king and if you're found involved in such activities, you will get into trouble. Your attendance will be blocked for a month and if you'll not be able to make it 75%, you can't write exams. You scholarship will be cancelled and you have to pay a huge amount of money every semester as tuition fee. Thank You! ",0.29325454545454543,Positive,3.586509090909091,0.15,1,4.586509090909091
74,74,Amrita-University-Amritapuri-Campus,How are rooms at LPU for girls?,3,8,3/8,No,Followed,2018-08-20,https://www.quora.com/How-are-rooms-at-LPU-for-girls,"Hello Miss Zahen, Talking about the hostel facility in LPU, its a cumbersome task because luck should also favour you in this.I am talking about luck because there are some rooms which really needs some major repairing so hope you would not be getting that kind of rooms else the rooms are really good in LPU hostels. Maintenance staff are available from 9am -5pm for your service. Cleaning staff are there to clean your rooms as well as washrooms. 24 hrs Electricity supply is there with a back-up also.But the internet speed i.e…Wi-fi won't be so good inside hostel.There is one problem that there a Continue ReadingHello Miss Zahen, Talking about the hostel facility in LPU, its a cumbersome task because luck should also favour you in this.I am talking about luck because there are some rooms which really needs some major repairing so hope you would not be getting that kind of rooms else the rooms are really good in LPU hostels. Maintenance staff are available from 9am -5pm for your service. Cleaning staff are there to clean your rooms as well as washrooms. 24 hrs Electricity supply is there with a back-up also.But the internet speed i.e…Wi-fi won't be so good inside hostel.There is one problem that there are certain timing limits for girls to remain in the hostel but in the other hand girls are allowed to be in the libraray till night 11:59.When you will be attending your induction they will tell you each and every details regarding the same. Best of Luck. peace !!!!! ",0.52973,Positive,4.05946,0.15,1,5.0
75,75,Amrita-University-Amritapuri-Campus,How are the rooms at Amrita (Amritapuri campus)?,1,3,1/3,No,Followed,2019-06-04,https://www.quora.com/How-are-the-rooms-at-Amrita-Amritapuri-campus,I've been to Amrita puri campus for just 2 days and i would say the rooms are good and hostels are surrounded by greenery but the water there is really bad. ,-0.6416,Negative,1.7168,0.05,0,1.7168
76,76,Amrita-University-Amritapuri-Campus,Is Amrita University good for PG mathematics?,2,1,2/1,No,Followed,2019-05-31,https://www.quora.com/Is-Amrita-University-good-for-PG-mathematics,Idk ,-0.1027,Negative,2.7946,0.1,0,2.7946
77,77,Amrita-University-Amritapuri-Campus,What are the rules and regulations for Amrita University at Amritapuri?,3,1,3/1,No,Followed,2018-05-09,https://www.quora.com/What-are-the-rules-and-regulations-for-Amrita-University-at-Amritapuri,1)SMOKING AND ALCHOHAL CONSUMPTION IS NOT ALLOWED INSIDE THE CAMPUS 2)EATING NON VEG INSIDE THE CAMPUS IS PROHIBHITED INSIDE CAMPUS 3)YOU SHOULD WEAR UNIFORM DURING CLASS HOURS 4)GATE PASSES ARE ISSUED BUT IN LIMITED NUMBER THAT TO YOU SHOULD INFORM 24 HOURS BEFORE.IF YPOU ARE NOT HAVING GATE PASSES YOU CAN GO FOR GENERAL OUTING ,-0.2263,Negative,2.5474,0.15,1,1.5474
78,78,Amrita-University-Amritapuri-Campus,Can I get a CSE at Amrita University Amritapuri with a rank of 1525?,2,2,2/2,No,Followed,2018-05-08,https://www.quora.com/Can-I-get-a-CSE-at-Amrita-University-Amritapuri-with-a-rank-of-1525,Firstly congrats for achieving that rank and i am glad that u selected cse at amritapuri .i recommend u to join here it is as worthyful as iit’s .and u will definetly get cse at amritapuri .hope i will see you soon ,0.9186,Positive,4.8372,0.1,0,4.8372
79,79,Amrita-University-Amritapuri-Campus,"Will I get a seat in Amrita Amritapuri if I get a rank of 10,000 in civil or mechanical?",2,1,2/1,No,Followed,2018-05-07,https://www.quora.com/Will-I-get-a-seat-in-Amrita-Amritapuri-if-I-get-a-rank-of-10-000-in-civil-or-mechanical,"Amritapuri campus does not have a B.Tech programme in civil engineering. As for mechanical, I believe it is not possible to predict with a reasonable accuracy what options will be available during your counselling turn based on the rank. See Is it possible to determine which programme I can enroll for depending on my rank in the Amrita engineering entrance exam? for more information. You should monitor the seat availability status published on website once counselling process starts, to get a better idea of prospects. ",0.12498000000000001,Positive,3.24996,0.1,0,3.24996
80,80,Amrita-University-Amritapuri-Campus,What would be a better choice for somebody who is very interested in coding: Amrita Coimbatore or Amritapuri campus?,1,3,1/3,No,Followed,2018-04-20,https://www.quora.com/What-would-be-a-better-choice-for-somebody-who-is-very-interested-in-coding-Amrita-Coimbatore-or-Amritapuri-campus,"If you are interested in CSE, I would recommend Amrita University’s Amritapuri campus. I have few points to mention Active student clubs like the FOSS at Amrita, which has a lot of members contributing to Open Source projects, talking at conferences worldwide, getting into and completing programs like Google Summer of Code. See this link, Google Summer of Code - Wikipedia, you can see that Amrita University, Amritapuri stands in the top 15 Universities.India's top 1 CTF team here in Amritpuri - b10s and currently 70th in the world (as rated by All about CTF (Capture The Flag)). The alumni from Continue ReadingIf you are interested in CSE, I would recommend Amrita University’s Amritapuri campus. I have few points to mention Active student clubs like the FOSS at Amrita, which has a lot of members contributing to Open Source projects, talking at conferences worldwide, getting into and completing programs like Google Summer of Code. See this link, Google Summer of Code - Wikipedia, you can see that Amrita University, Amritapuri stands in the top 15 Universities.India's top 1 CTF team here in Amritpuri - b10s and currently 70th in the world (as rated by All about CTF (Capture The Flag)). The alumni from this club are now working in extremely good companies (in the security domain) such as Google, VMWare, Synack, CISCO, Flipkart etc with the highest CTC package of 75 lakhs per annum!If you are into competitive programming, we have an ICPC and programming club, which has produced students to the world finals too. We have produced some of the best coders from India - Sai Vigneshwar, Aswin Krish, Sandeep Kumar Roy.See the answers to the following questions for more information. Is Amrita University, Amritapuri Campus a good place for BTech CSE? Why Amrita University, Amritapuri Campus is a good place to study CSE? What happens in the FOSS club on the Amritapuri campus? Cheers!! :) ",0.5300615384615385,Positive,4.060123076923077,0.05,0,4.060123076923077
81,81,Amrita-University-Amritapuri-Campus,What would be a better choice for somebody who is very interested in coding: Amrita Coimbatore or Amritapuri campus?,1,3,1/3,No,Followed,2018-04-20,https://www.quora.com/What-would-be-a-better-choice-for-somebody-who-is-very-interested-in-coding-Amrita-Coimbatore-or-Amritapuri-campus,"I would recommend pursuing CSE at the Amritapuri campus. The answers to the following questions would be helpful. Is Amrita University, Amritapuri Campus a good place for BTech CSE?Why Amrita University, Amritapuri Campus is a good place to study CSE?Which Amrita branch is better for CSE, Amritapuri or Coimbatore?What happens in the FOSS club on the Amritapuri campus? ",0.5490666666666667,Positive,4.098133333333333,0.05,0,4.098133333333333
82,82,Amrita-University-Amritapuri-Campus,"How is life at Amrita University, Amritapuri?",5,5,5/5,No,Followed,2019-07-29,https://www.quora.com/How-is-life-at-Amrita-University-Amritapuri,"Going anonymous for obvious reasons. Well, life here is tough. So, I’m assuming the question is about day to day life. The majority of people are from Andhra and Telangana in nearly all the branches except Mechanical. The rest of the people are from Kerala, Tamil Nadu and from the North. Nearly every student is quite friendly in nature and it wouldn’t be much of trouble to fit in with your fellow mates. Girls Hostel is near the campus and the rooms are good enough but if you are not a malayalee you would find a hard time asking for queries and things to the warden because most of them don’t know Continue ReadingGoing anonymous for obvious reasons. Well, life here is tough. So, I’m assuming the question is about day to day life. The majority of people are from Andhra and Telangana in nearly all the branches except Mechanical. The rest of the people are from Kerala, Tamil Nadu and from the North. Nearly every student is quite friendly in nature and it wouldn’t be much of trouble to fit in with your fellow mates. Girls Hostel is near the campus and the rooms are good enough but if you are not a malayalee you would find a hard time asking for queries and things to the warden because most of them don’t know English. If you are a malayalee, chances are their where the wardens would open up their problems to you for what other language people did. Being a girl is unfair in this place, there is strict timings for each and everything. The classes in college gets over at 4:00 and girls have to be at hostel before 5:30. It is considered for the safety of the girls but honestly the authorities won’t understand the fact that nearly all the girls won’t misuse the extra time given after college. No girl is allowed to walk alone to any place, Let it be to a restaurant nearby or to buy stationary from a shop. That basically means, Girls are treated here as a flock of sheep, girls have to move in groups and come in groups. If you are seen hanging out with the opposite gender by the wardens, they would ask many question for absolutely no reason. The hostel rules is so strict that it would feel like you are in a prison. There is no hospital facilities inside the hostel and girls have to cross the bridge to go to one. The mindset of some people here is pretty stereotypical in this place and everyone hates to face it. For boys, Freshers are made to stay in the ashram side hostel where the rooms are quite cramped and not adequate by any means. Boys have to cross the bridge every single day to reach the campus which is quite a distance. There is a beach nearby the hostel and there is restrictions to some degree. Boys are not allowed to wear shorts which is below there knees inside the ashram, if caught they would literally make the boy to change their shorts. Boys have lesser restrictions as compared to girls in this place, boys should be at the hostel before 8:30 maximum unless you are a part of a student club like FOSS or Bi0s. From Second year, Boys hostel is shifted near the campus, where there are common washrooms as compared to the ashram side hostel which has attached washroom. Coming to the common grounds, The mess foodis not that great and you can even find many staffs saying the same thing. If you have to enter the college You should need a ID card, unless you are not allowed until you did enough pleadings with the authority. The usage of mobile phones inside the campus is strictly restricted, if caught the phone won’t be returned at least for a week. Just like any other college If you have any contacts over here, you wouldn’t get into any trouble. You have to wear your full uniform no matter what. Most of the Teachers here are good and teach well except for a hand full, the guidance of the teachers can not be questioned that easily. There are good student clubs as well. Everything is fine or to least say bearable in some cases but the authorities is kind of really outdated with their rules and regulations which does nothing other than stressing up students even more. Everyone have some internal struggle to go through and often at times these things would bother the individual more. It isn’t that great of a place to live in, but if everything works out for you pretty well Good for you. ",0.043238461538461545,Neutral,3.086476923076923,0.25,1,3.086476923076923
83,83,Amrita-University-Amritapuri-Campus,"How is life at Amrita University, Amritapuri?",5,5,5/5,No,Followed,2019-07-29,https://www.quora.com/How-is-life-at-Amrita-University-Amritapuri,"Life at Amrita University is a mix of both good and bad. Most answers that appear in links related are true in the area that they have covered but I believe there is more to ‘life’ in a university that needs to be discussed. I have to go anonymous as, Amrita University does not have a student forum where students can openly and actively criticize and amend certain rules that needn’t be there. There will be actions against students who say the harsh truth about the university. The college authorities don’t support in conducting most events in the college and nothing here at Amrita happens without Continue ReadingLife at Amrita University is a mix of both good and bad. Most answers that appear in links related are true in the area that they have covered but I believe there is more to ‘life’ in a university that needs to be discussed. I have to go anonymous as, Amrita University does not have a student forum where students can openly and actively criticize and amend certain rules that needn’t be there. There will be actions against students who say the harsh truth about the university. The college authorities don’t support in conducting most events in the college and nothing here at Amrita happens without signatures a tons of signatures. I personaly believe that the authorities devour a sadistic pleasure from making the students run around for something so simple as a duty leave. The food here is bad. My friends in Coimbatore campus say theirs is bad too but in comparison to ours they have better food. The price difference in the two campuses are 5,000. When blamed for providing us with bad food their comeback is ‘We provide you with the same food that is given in the ashram’, but sir, we are not here to be devotees in the ashram and also, we pay for that crap you sell as food. Don’t come here thinking you could watch amazing fests taking place in Amritapuri. The spineless management can’t even resolve conflicts between departments and then cancel an entire event because of a fight between two departments. Are you good for nothing, University? Instead of handing over drug cases to police they suspend their students (no matter what amount of drug is kept in hand) and speak of ethics in public. U mad, bro? Amrita University, if you have a better option, is never the place I’d recommend. I just can’t wait to get out of this place. :) ",0.10089545454545455,Positive,3.201790909090909,0.25,1,4.201790909090909
84,84,Amrita-University-Amritapuri-Campus,Are mobiles allowed in Amrita Amritapuri campus?,6,3,6/3,No,Followed,2017-06-27,https://www.quora.com/Are-mobiles-allowed-in-Amrita-Amritapuri-campus,"I'm currently studying as a first year btech student in amritapuri, and there's no restriction on usage of mobile phones in campus whatsoever ( irrespective of wether or not it's a first year student using it). It's frowned upon when students misuse this privilege and text in class, and phones are occasionally snatched away, however they are returned in an hour or so. ",0.3207,Positive,3.6414,0.3,1,4.6414
85,85,Amrita-University-Amritapuri-Campus,Are mobiles allowed in Amrita Amritapuri campus?,6,3,6/3,No,Followed,2017-06-27,https://www.quora.com/Are-mobiles-allowed-in-Amrita-Amritapuri-campus,"Yes, but after second year. In first year mobiles will be allowed only for half an hour in Evening. Different rules for girls, they submit mobiles to warden and get back for half n hour in Evening. These rules were applicable during 2010–2014. Might change now. ",0.04288,Neutral,3.08576,0.3,1,3.08576
