,Unnamed: 0,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers,compound,Sentiment,old_score,followers_n,engagement,sentiment_score
455,455,PES-University-1,"Which is better, the CS branch in PEC, Thapar or PES (IT)?",1,2,1/2,No,Requested,2019-06-19,https://www.quora.com/Which-is-better-the-CS-branch-in-PEC-Thapar-or-PES-IT,I have studied in pes University (2015–19).i don't know about Thapar or pec but yeah PES is a very good in every aspect.if ur focus is on learning u can achieve good things here and placements are also very good.this time over 250+ visited campus. ,0.8988,Positive,4.7976,0.04,0,4.7976
456,456,PES-University-1,"Which is better, the CS branch in PEC, Thapar or PES (IT)?",1,2,1/2,No,Requested,2019-06-19,https://www.quora.com/Which-is-better-the-CS-branch-in-PEC-Thapar-or-PES-IT,A2A: Go for CSE in PEC. Good Luck! ,0.36725,Positive,3.7345,0.04,0,3.7345
457,457,PES-University-1,Can you tell me the first round and second round cutoff in the PES CSE ring road campus last year and what is expected this year?,2,2,2/2,No,Followed,2019-06-19,https://www.quora.com/Can-you-tell-me-the-first-round-and-second-round-cutoff-in-the-PES-CSE-ring-road-campus-last-year-and-what-is-expected-this-year,"Hello, Last year CSE in RR Campus closed at 920 in the first round. In the second round it went up to 1168. This year first round closed at 767. It is expected to close at 950 in the second round. But according to some PES officials, it is expected to go up by 500 ranks so it may end at 1200 - 1250. Good Luck! ",0.12241666666666667,Positive,3.2448333333333332,0.08,1,4.244833333333333
458,458,PES-University-1,"Which is better, MIT Manipal or PESIT?",2,1,2/1,No,Followed,2019-06-18,https://www.quora.com/Which-is-better-MIT-Manipal-or-PESIT,"If you want to be surrounded by rich people with excellent infra go for MIT manipal If you want more of academic atmosphere with hackathons , coding competitions and things like that and high salary placements go for PES University ",0.886,Positive,4.772,0.08,1,5.0
459,459,PES-University-1,Does PESIT South Campus have a gym?,1,1,1/1,No,Requested,2019-06-18,https://www.quora.com/Does-PESIT-South-Campus-have-a-gym,No it doesn't have a gym as of now. But chances are there for a gym in the upcoming years. ,0.0,Neutral,3.0,0.04,0,3.0
460,460,PES-University-1,Do ECE students from PES University get placed in major CS companies like Microsoft? How difficult is it for ECE students to get placed in such companies?,7,2,7/2,No,Followed,2020-04-12,https://www.quora.com/Do-ECE-students-from-PES-University-get-placed-in-major-CS-companies-like-Microsoft-How-difficult-is-it-for-ECE-students-to-get-placed-in-such-companies,"This answer is in Indian context: It is a fraud engineering college because it does not offer these facilities to its students, to force them to not to get skilled.All the degree holders from such colleges are shifted as clerks in the companies owned by the college owners. 2–3 LPA.This image can be helpful:  There is NO concept of campus placement from PES like fraud engineering colleges because all the graduates from such colleges are shifted as clerks in the services based companies owned by the college owners. No engineering company, carries out campus recruitment for the engineering positions Continue ReadingThis answer is in Indian context: It is a fraud engineering college because it does not offer these facilities to its students, to force them to not to get skilled.All the degree holders from such colleges are shifted as clerks in the companies owned by the college owners. 2–3 LPA.This image can be helpful:  There is NO concept of campus placement from PES like fraud engineering colleges because all the graduates from such colleges are shifted as clerks in the services based companies owned by the college owners. No engineering company, carries out campus recruitment for the engineering positions from such colleges, because the students from such colleges are forced by the college authorities to not to get skilled. ",-0.5270400000000001,Negative,1.9459199999999999,0.28,1,1.0
461,461,PES-University-1,Do ECE students from PES University get placed in major CS companies like Microsoft? How difficult is it for ECE students to get placed in such companies?,7,2,7/2,No,Followed,2020-04-12,https://www.quora.com/Do-ECE-students-from-PES-University-get-placed-in-major-CS-companies-like-Microsoft-How-difficult-is-it-for-ECE-students-to-get-placed-in-such-companies,"Well, it depends on the skills of the student. Not all CS students are good and not all get into Microsoft. There are stellar students in all departments. Yes, there are many opportunities for ECE students as well in many companies like Cisco, HP and core companies like Cypress, Cadence, Analog Devices. There are ECE students who got into Amazon as well when many CS students couldn't get in. It also depends on the job role and the requirement from the companies to hire circuit branches (EC,EE apart from CS) In general, yes it's easier to get into some company if you are a CS student. That doesn't m Continue ReadingWell, it depends on the skills of the student. Not all CS students are good and not all get into Microsoft. There are stellar students in all departments. Yes, there are many opportunities for ECE students as well in many companies like Cisco, HP and core companies like Cypress, Cadence, Analog Devices. There are ECE students who got into Amazon as well when many CS students couldn't get in. It also depends on the job role and the requirement from the companies to hire circuit branches (EC,EE apart from CS) In general, yes it's easier to get into some company if you are a CS student. That doesn't mean other branches can't get good jobs. ",0.3668307692307692,Positive,3.733661538461538,0.28,1,4.733661538461538
462,462,PES-University-1,What are my chances of getting CSE at PES main campus with a rank of 902 in the PESSAT 2019 in the second round?,0,1,0/1,No,Requested,2019-06-18,https://www.quora.com/What-are-my-chances-of-getting-CSE-at-PES-main-campus-with-a-rank-of-902-in-the-PESSAT-2019-in-the-second-round,"It is going to be a close call, last year the cutoff shifted by 200 but that might not be the case this year as the cutoff has been lower than last year in the first round , depends on how many students surrender their seats. ",-0.4215,Negative,2.157,0.0,0,2.157
463,463,PES-University-1,"What are the differences between PESU, Ring Road campus and PESU, Electronic City campus in terms of infrastructure in the present time?",4,2,4/2,No,Followed,2019-06-30,https://www.quora.com/What-are-the-differences-between-PESU-Ring-Road-campus-and-PESU-Electronic-City-campus-in-terms-of-infrastructure-in-the-present-time,"PESU ring road campus is a bigger campus ( much more cramped also ) and much nearer to downtown than south campus. Transportation is very convenient from ring road while from electronic city campus firstly it is a long walk to just reach the main gate and then bus stop is little far away. Also to reach there you will encounter very heavy traffic including the infamous silk board. Also girls hostel is six kilometers away from south campus and the area is also not good so there is 6 PM curfew. Invariably you will have to stay in a PG nearby from second year if you are a girl. Other infrastructure i Continue ReadingPESU ring road campus is a bigger campus ( much more cramped also ) and much nearer to downtown than south campus. Transportation is very convenient from ring road while from electronic city campus firstly it is a long walk to just reach the main gate and then bus stop is little far away. Also to reach there you will encounter very heavy traffic including the infamous silk board. Also girls hostel is six kilometers away from south campus and the area is also not good so there is 6 PM curfew. Invariably you will have to stay in a PG nearby from second year if you are a girl. Other infrastructure is OK. Systems in all the labs have been changed recently,there are two basketball courts, one football field and a cricket ground ( under the control of KSCA ). Canteens are all good and reasonably priced with good food both north Indian as well as South Indian. There is covered parking but you have to pay and park. Auditorium is under construction but there are a few AC conference halls of 150–200 capacity. ",0.0037285714285714222,Neutral,3.007457142857143,0.16,1,4.0074571428571435
464,464,PES-University-1,"What are the differences between PESU, Ring Road campus and PESU, Electronic City campus in terms of infrastructure in the present time?",4,2,4/2,No,Followed,2019-06-30,https://www.quora.com/What-are-the-differences-between-PESU-Ring-Road-campus-and-PESU-Electronic-City-campus-in-terms-of-infrastructure-in-the-present-time,Pesu rr campus it is in construction phase of next building & looks running out of space Pesu ec campus look better with infrastructure ,0.4404,Positive,3.8808,0.16,1,4.8808
465,465,PES-University-1,"Which is the best in terms of placements, faculty, internship, and more, Thapar, PESIT (south campus) or LNMIIT?",5,1,5/1,Yes,Followed,2019-07-15,https://www.quora.com/Which-is-the-best-in-terms-of-placements-faculty-internship-and-more-Thapar-PESIT-south-campus-or-LNMIIT,Thapar without any doubt is better than PESIT and LNMIIT .You could definitely trust me on that. Even you can see the NIRF ranking to confirm that. ,0.43765,Positive,3.8753,0.2,1,4.8753
466,466,PES-University-1,"Which is better, ECE in PES RR campus or CSE in VIT Pune?",2,1,2/1,No,Followed,2019-06-17,https://www.quora.com/Which-is-better-ECE-in-PES-RR-campus-or-CSE-in-VIT-Pune,"With the present trend, I see CSE rush is high. But for your information, the intake of IT Companies are seen, but the firing of employees is not at all noted. ECE on the other hand works on the hardware part which may be a better option when I see that you will get the degree only after 4 years ",0.08339999999999999,Positive,3.1668,0.08,1,4.1668
467,467,PES-University-1,How is CSE in PESU compared to RVCE?,6,1,6/1,Yes,Followed,2019-06-17,https://www.quora.com/How-is-CSE-in-PESU-compared-to-RVCE,CSE in RVCE is better than PES..it's one of the best branch in RVCE ,0.7964,Positive,4.5928,0.24,1,5.0
468,468,PES-University-1,"Which branch will I get in PESU or PESIT with a rank of 3,200 in the second round?",1,2,1/2,No,Requested,2019-06-17,https://www.quora.com/Which-branch-will-I-get-in-PESU-or-PESIT-with-a-rank-of-3-200-in-the-second-round,You might get ECE in Electronic City campus. If you are lucky you might get EEE in main campus. I'm certain that mechanical engineering would be possible. All the best. ,0.3329,Positive,3.6658,0.04,0,3.6658
469,469,PES-University-1,"Which branch will I get in PESU or PESIT with a rank of 3,200 in the second round?",1,2,1/2,No,Requested,2019-06-17,https://www.quora.com/Which-branch-will-I-get-in-PESU-or-PESIT-with-a-rank-of-3-200-in-the-second-round,Maybe EEE or Mechanical. Other branches like BT and Civil are available for your rank. ,0.1806,Positive,3.3612,0.04,0,3.3612
470,470,PES-University-1,What is the expected cutoff for the 2nd round of counseling in PES if the first round cutoff is 767?,2,1,2/1,No,Followed,2019-06-22,https://www.quora.com/What-is-the-expected-cutoff-for-the-2nd-round-of-counseling-in-PES-if-the-first-round-cutoff-is-767,I spoke with some PES officials and they are predicting that the rank will go up by 500. They said that many people would have blocked their seats and surrendered later. And this year they have increased the total number of seats for computer science and engineering by 30 seats. Last year it was 270 seats. The rank went upto 1168. This year its 300 so it may go upto 1200. Good luck! ,0.12311428571428573,Positive,3.2462285714285715,0.08,1,4.2462285714285715
471,471,PES-University-1,What is the average package of PES University for the CSE 2018 batch?,4,1,4/1,Yes,Followed,2019-06-17,https://www.quora.com/What-is-the-average-package-of-PES-University-for-the-CSE-2018-batch,It is Rs. 10.8 Lakhs/annum. Read the answer by Jawahar sir [here]. ,0.0,Neutral,3.0,0.16,1,
472,472,PES-University-1,Will I get a seat in PES CSE Ring Road campus? My rank is 869 and my first round cutoff was 767.,3,1,3/1,No,Followed,2019-06-17,https://www.quora.com/Will-I-get-a-seat-in-PES-CSE-Ring-Road-campus-My-rank-is-869-and-my-first-round-cutoff-was-767,I got in through PESSAt in 2017. My rank was ~900 and I got CS in second round. I think there are 600 seats this year. You might get it. Good Luck! ,0.1469,Positive,3.2938,0.12,1,4.2938
473,473,PES-University-1,I am gonna join PESU main campus for CSE this year. Do the recommended books change every year? I have 2017-18 syllabus with me.,0,1,0/1,No,Requested,2019-06-16,https://www.quora.com/I-am-gonna-join-PESU-main-campus-for-CSE-this-year-Do-the-recommended-books-change-every-year-I-have-2017-18-syllabus-with-me,"It changes for every semester as the subjects change , but the recommended books for every subjects stay the same almost. There might be some changes in the syllabus , about which you will be informed by the authorities and that may require some new books to be added up and that will be provided by the library itself. Still ,you should have a word with your teachers as sometimes libraries don't provide all the books that will be required for the syllabus , teachers will guide you. All the best. ",0.23322500000000002,Positive,3.46645,0.0,0,3.46645
474,474,PES-University-1,Should I join PES University?,3,2,3/2,No,Followed,2019-06-16,https://www.quora.com/Should-I-join-PES-University-1,"I’m hoping I’m not too late to answer this. As a Computer Science student currently studying at PESU, I think I’m qualified to talk about my department at least. If you didn’t get decent branches in any of the major IIT’s or NIT’s, and want to study CS, then go for it blindly. The faculty is good, the syllabus is excellent, and placements are really good if you get good grades and perform well. A few people from here have been chosen for companies like Microsoft (obviously, they worked hard enough to deserve that, and these are one-off cases). I can’t speak for people in other branches, but thisContinue ReadingI’m hoping I’m not too late to answer this. As a Computer Science student currently studying at PESU, I think I’m qualified to talk about my department at least. If you didn’t get decent branches in any of the major IIT’s or NIT’s, and want to study CS, then go for it blindly. The faculty is good, the syllabus is excellent, and placements are really good if you get good grades and perform well. A few people from here have been chosen for companies like Microsoft (obviously, they worked hard enough to deserve that, and these are one-off cases). I can’t speak for people in other branches, but this place is pretty good for CS.Internships inside the college are nice. The college has a few centres for research that are doing decent work (Cloud Computing, Applied Machine Learning etc.). You’ll learn a lot from the internships and you can out projects that you do in them in your CV, which is cool.Of course, there are a few drawbacks. If you want to stay in the hostel, life may be a little irritating because the hostel has a lot of rules (most of which nobody follows, but still). For example, you can’t wear shorts or three-fourths inside the college at all. You have to carry your college ID card as well as your hostel ID card at all times, which is a pain.And as of today, the college is under renovation and there’s a lot of construction work going on, so all the sports facilities have been destroyed. If you want to play sports here, forget it until the construction is finished. There is a gym though if you want to keep fit. There are clubs for music, art, writing, dramatics and stuff, but don’t expect them to be great (and of course, time management is important so you can balance hobbies and studies). So as far as extracurriculars go the college has almost nothing. Fests are nothing special either but sometimes they bring famous singers for concerts like Amit Trivedi and Shankar-Ehsaan Loy.And if you like the party life (smoking, drugs, sex etc.) this is not the place for that. They’re very strict about not allowing any of that stuff inside the campus, which I personally like. If you stay in a PG, you can still indulge in these vices, so make of that what you will.If you enter via PESSAT, fees are really goddamn high. My batch had 3 lpa, but it’s gone up quite a bit now. CET candidates have fees of about 1–2 lpa, which is fine, so if you’re coming in through KCET it’s not an issue.All in all, I’m personally happy with the college. I’ve given you the data, now you decide. ",0.25326666666666664,Positive,3.5065333333333335,0.12,1,4.5065333333333335
475,475,PES-University-1,Should I join PES University?,3,2,3/2,No,Followed,2019-06-16,https://www.quora.com/Should-I-join-PES-University-1,"If you get CSE go for it blindly. The curriculum is really modern and prepares you for the industry in the best ways possible. The teachers are friendly and always ready to help you. The placements are top notch, you will have companies coming for a whole year. The Fees although high can be managed through scholarships and internships. There are alot of technical labs or centers to intern in inside the campus also. Overall if you get CS go for it you will not regret it. ",0.2824285714285714,Positive,3.564857142857143,0.12,1,4.564857142857143
476,476,PES-University-1,What was the average package for CSE at PES University RR campus for 2018?,5,1,5/1,Yes,Followed,2019-06-22,https://www.quora.com/What-was-the-average-package-for-CSE-at-PES-University-RR-campus-for-2018,Rs. 10.8 Lakhs/annum. ,0.0,Neutral,3.0,0.2,1,
477,477,PES-University-1,What is the cutoff for ECE in PESIT through the PESSAT in the second round of counselling?,2,3,2/3,No,Followed,2019-06-18,https://www.quora.com/What-is-the-cutoff-for-ECE-in-PESIT-through-the-PESSAT-in-the-second-round-of-counselling,Thanks for the A2A I expect the cutoff will go up to 1500 if not it may be 1300 max the range will be (1300-1500)this is for ring road campus but for EC campus it may go upto 1700 or 1800 this information is for students who written pessat 2019.And you made a mistake it's not PESIT its PESU because it completely transformed into a University. ,-0.2846,Negative,2.4308,0.08,1,1.4308
478,478,PES-University-1,What is the cutoff for ECE in PESIT through the PESSAT in the second round of counselling?,2,3,2/3,No,Followed,2019-06-18,https://www.quora.com/What-is-the-cutoff-for-ECE-in-PESIT-through-the-PESSAT-in-the-second-round-of-counselling,"Computer science ended at 767,after that many students literally left the counseling .Ece in main campus ended at 1730… Many students who didnt get cs after 767 who if still wouldn't get cs in second round would obviously choose ECE. So most probably would finish under 1200. ",0.0,Neutral,3.0,0.08,1,
479,479,PES-University-1,Is it worth doing ECE from PES RR campus after spending 4 lacs/year? Are the placements worth the money spent?,3,2,3/2,No,Followed,2019-06-14,https://www.quora.com/Is-it-worth-doing-ECE-from-PES-RR-campus-after-spending-4-lacs-year-Are-the-placements-worth-the-money-spent,"If you’re really concerned about placements or job opportunities, i suggest you to take CS/IS in PESIT or any other college. CS/IS students will have a clearly visible upper hand in terms of placements. This is what happened in 2015. Around 90 companies came for placements. Around 75 companies purely had software background, out of this around 30–40% of the companies allowed ec students to appear for their test(most companies will ask for higher cut-offs for other branches), 20–30% of the companies allowed eee/telecom/mech students to attend, 10–20% of the companies allowed biotech students to appContinue ReadingIf you’re really concerned about placements or job opportunities, i suggest you to take CS/IS in PESIT or any other college. CS/IS students will have a clearly visible upper hand in terms of placements. This is what happened in 2015. Around 90 companies came for placements. Around 75 companies purely had software background, out of this around 30–40% of the companies allowed ec students to appear for their test(most companies will ask for higher cut-offs for other branches), 20–30% of the companies allowed eee/telecom/mech students to attend, 10–20% of the companies allowed biotech students to appear for their test. Note here, even though a EC guy is allowed to sit for the test in some cases, CS guy will easily overtake the EC guy(most of the times) as he will be having better data structures and algorithms knowledge.Remaining 15 were core companies divided among ec/telecom/electrical/mechanical. They usually have high cut-off.Apart from these there were few consulting companies as well, which were not dependent on any branch.Thanks Keerthi ",0.2822363636363636,Positive,3.5644727272727272,0.12,1,4.564472727272728
480,480,PES-University-1,Is it worth doing ECE from PES RR campus after spending 4 lacs/year? Are the placements worth the money spent?,3,2,3/2,No,Followed,2019-06-14,https://www.quora.com/Is-it-worth-doing-ECE-from-PES-RR-campus-after-spending-4-lacs-year-Are-the-placements-worth-the-money-spent,If you are good enough and are able to compete with CS students ( there are many core EC/Networking tier 1 companies also ) you will easily get a seven figure salary and the amount you have spent will be recovered in 2 years if not in one year Most of the CS companies allow ECE companies also ,0.7351,Positive,4.4702,0.12,1,5.0
481,481,PES-University-1,Can I get CSE in the PES RR campus with a rank of 910 in the PESSAT 2019 in the second round of counseling?,1,1,1/1,No,Followed,2019-06-17,https://www.quora.com/Can-I-get-CSE-in-the-PES-RR-campus-with-a-rank-of-910-in-the-PESSAT-2019-in-the-second-round-of-counseling,My rank was 655 and I got CSE in RR campus and the cutoff in first round counselling was 767(approx) so according to me many people in below 500 would jump to iits and nits so you have a chance to get best of luck hope meet you at PES. ,0.9022,Positive,4.8044,0.04,0,4.8044
482,482,PES-University-1,How was your first day at PES South Campus?,4,1,4/1,Yes,Followed,2019-06-13,https://www.quora.com/How-was-your-first-day-at-PES-South-Campus,"It would be good for engineering student. But, unfortunately, I'm management student (BBA & BCA) so there were many rules and restrictions for us compared to engineering students. We expected that we would be allowed to carry mobile phones to class and wear casuals like many other colleges. But to our utter disappointment, we were strictly warned. Apart from these, our classes were really interesting and interactive. We were comfortable from day 1. Overall, it was good. ",0.13055714285714287,Positive,3.2611142857142856,0.16,1,4.261114285714285
483,483,PES-University-1,"What will be a better option, PESIT South CSE or NIE ISE?",1,1,1/1,No,Followed,2019-06-18,https://www.quora.com/What-will-be-a-better-option-PESIT-South-CSE-or-NIE-ISE,"Don't join NIE, Mysore, bcoz the placement for IT branches are quite good but teaching is at the worst, there is no experienced lecturer and u will struggle to score marks as I studied at NIE. If u are looking in placement point of view then u will surely get placed, if you don't have backlogs at the end of third year and overall it is better. Try for JC, it is far far better than this college (NIE) U will get higher packages than this colleges Best of luck ",0.22790000000000002,Positive,3.4558,0.04,0,3.4558
484,484,PES-University-1,How is PESU’s CSE compared to IIIT Guwahati CSE?,2,1,2/1,No,Followed,2019-06-18,https://www.quora.com/How-is-PESU-s-CSE-compared-to-IIIT-Guwahati-CSE,IIITG CSE for sure ,0.3182,Positive,3.6364,0.08,1,4.6364
485,485,PES-University-1,"Which one is better, PES South Campus ECE or Ramaiah ECE?",1,1,1/1,No,Followed,2019-06-12,https://www.quora.com/Which-one-is-better-PES-South-Campus-ECE-or-Ramaiah-ECE,If you see cutoffs Ramaiah ECE will be much higher than South Campus but if south campus is near to your home you can very well take it since south campus is now part of PES University and you have an option of CS minor . Placements in PESU are much better than Ramaiah but South campus ECE department is very strict and known to fail people in LAB internals ,-0.05554999999999999,Negative,2.8889,0.04,0,2.8889
486,486,PES-University-1,Is it true that equal preference is given to PES University (Ring Road Campus) and South Campus in CSE job placements now that PESIT is converted to PESU?,4,1,4/1,Yes,Followed,2019-06-12,https://www.quora.com/Is-it-true-that-equal-preference-is-given-to-PES-University-Ring-Road-Campus-and-South-Campus-in-CSE-job-placements-now-that-PESIT-is-converted-to-PESU,"Placements for both the campuses should happen simultaneously as both the campuses are under PES University. However the first batch under PESU in the south campus has yet not seen placements as the batch is still in the 2nd year. So, technically I cannot guarantee whether equal preferences will be given. ",-0.06256666666666667,Negative,2.8748666666666667,0.16,1,1.8748666666666667
487,487,PES-University-1,What will be the appropriate choice between ECE at DSCE or CSE at PESIT Bangalore?,1,2,1/2,No,Followed,2019-06-12,https://www.quora.com/What-will-be-the-appropriate-choice-between-ECE-at-DSCE-or-CSE-at-PESIT-Bangalore,"Well, you would already be aware that PES has two campus, main and one is the south campus. If you can get CSE at PES main campus then just go for it. CSE at PES is just great. But if you are getting south campus then I’d recommend you to take CSE in DSCE than ECE. IN terms of placements and other aspects CSE is a better branch than ECE at DSCE. ",0.36815999999999993,Positive,3.73632,0.04,0,3.73632
488,488,PES-University-1,Can I take CSE in the PESU EC Campus in the second round with a rank of 2.5k?,3,1,3/1,No,Followed,2019-06-12,https://www.quora.com/Can-I-take-CSE-in-the-PESU-EC-Campus-in-the-second-round-with-a-rank-of-2-5k,Yes you can but unlikely for rank 2.5K. ,0.2144,Positive,3.4288,0.12,1,4.4288
489,489,PES-University-1,"Could a student of PESU, Ring Road campus in ECE sit for top tier 1 companies for CSE students?",1,2,1/2,No,Requested,2019-06-11,https://www.quora.com/Could-a-student-of-PESU-Ring-Road-campus-in-ECE-sit-for-top-tier-1-companies-for-CSE-students,"Yes for most T-1 companies , ECE students will be allowed to sit , but for some of them like Akamai , CouchBase allow only CS students to sit for their recruitment drive. But these are very few in number . ",0.4838,Positive,3.9676,0.04,0,3.9676
490,490,PES-University-1,"Could a student of PESU, Ring Road campus in ECE sit for top tier 1 companies for CSE students?",1,2,1/2,No,Requested,2019-06-11,https://www.quora.com/Could-a-student-of-PESU-Ring-Road-campus-in-ECE-sit-for-top-tier-1-companies-for-CSE-students,ECE students will be allowed to sit for 90% of tier 1 CSE companies but you need to compete with CSE students to get that job ,0.0,Neutral,3.0,0.04,0,3.0
491,491,PES-University-1,Can I take minors in management or data analysis if I am in CSE at PES?,2,1,2/1,No,Followed,2019-06-11,https://www.quora.com/Can-I-take-minors-in-management-or-data-analysis-if-I-am-in-CSE-at-PES,"No, the rules say that a CSE student can’t take up minor in CSE, every topic present in CSE minor will be covered for the CSE students in upcoming semesters. You just need to wait and pass through your sems. ",0.0,Neutral,3.0,0.08,1,
492,492,PES-University-1,"Which is the best, PES University Ring Road campus or Electronic City campus?",1,7,1/7,No,Followed,2020-01-27,https://www.quora.com/Which-is-the-best-PES-University-Ring-Road-campus-or-Electronic-City-campus,"PES University RR Campus is one of the best private engineering colleges in Karnataka along with RVCE , BMSCE ,etc while PES University EC Campus is a sister institution built years later . While both campuses will share placements and possibly curriculum , the rest will be different . PES RR Campus will have a better peer group as it is a higher ranked campus and has a much larger alumni base . ",0.45776666666666666,Positive,3.9155333333333333,0.04,0,3.9155333333333333
493,493,PES-University-1,"Which is the best, PES University Ring Road campus or Electronic City campus?",1,7,1/7,No,Followed,2020-01-27,https://www.quora.com/Which-is-the-best-PES-University-Ring-Road-campus-or-Electronic-City-campus,"I would certainly say Ring Road Campus is better. It's located better, transportation is better and even the faculty would be slightly better. Even better students with higher academic credentials attend the Ring Road Campus. That being said, PES is a good brand and will certainly ensure standards for it's Electronic City campus. ",0.6716249999999999,Positive,4.343249999999999,0.04,0,4.343249999999999
494,494,PES-University-1,How is PES mechanical engineering?,2,1,2/1,No,Followed,2019-06-11,https://www.quora.com/How-is-PES-mechanical-engineering,"HELLO, OK SO LET ME ANSWER WHAT I KNOW. MY COUSIN STUDIES IN PES COMPUTER SCIENCE HE SAYS IT’S A VERY GOOD COLLEGE. IT IS ONE OF THE TOP COLLEGES IN BANGALORE. BUT YOU ARE UNDER CONSTANT PRESSURE CANT RELAX ALSO. AND MECHANICAL ENGINEERING IS AVERAGE NOT VERY GOOD. BUT OVERALL PLACEMENTS ARE GOOD IN PES OTHER BRANCHES ALL THE BEST CHOOSE WELL CHOOSE WISE ",0.1415,Positive,3.283,0.08,1,4.2829999999999995
495,495,PES-University-1,How is CSE at PES University in Bangalore?,6,1,6/1,Yes,Followed,2019-06-16,https://www.quora.com/How-is-CSE-at-PES-University-in-Bangalore,Excellent if you ignore that extra curricular activities are less and attendance is strict Syllabus is according to industry requirements and useless topics are not taught Internships etc are encouraged Coding culture is great Peer group will be mostly study oriented Placements are excellent and if you know your stuff tier 1 job( CTC above 8 lakhs ) is gauranteed ,0.8658,Positive,4.7316,0.24,1,5.0
496,496,PES-University-1,"Should I take CSE in PESU, Electronic City campus? Will it be worth it?",3,1,3/1,No,Followed,2019-07-03,https://www.quora.com/Should-I-take-CSE-in-PESU-Electronic-City-campus-Will-it-be-worth-it,If you want to study CSE in a good college then you can go for electronic city campus. The syllabus is the same in both campuses so there is no disadvantage being in electronic city campus. But if the campus is too far from your house( say more than 10km) then it may not be worth wasting time in transportation. ,0.36610000000000004,Positive,3.7322,0.12,1,4.732200000000001
497,497,PES-University-1,Which books are recommended for the CSE third semester at PES University?,1,1,1/1,No,Followed,2019-06-15,https://www.quora.com/Which-books-are-recommended-for-the-CSE-third-semester-at-PES-University,"IDS: 1)Statistics by william navedi 2)Data science from scratch DS: 1)Data structures and algo using C by reema thareja But,please understand DS as a subject requires approach which you can learn from sites like http://www.geeksforgeeks.com better. Web technology: No book needed,study from W3Schools Online Web Tutorials and practice a lot as more emphasis is on practical approach DDCO: 1)Digital design and computer architecture by Harris 2)Computer organisation and design by hennessy 3)Digital Design by mano You will require all 3 as some topics are better in some book and some in another DML: 1)Discrete mathematics by rosen 2)discrete and combinatorial mathematics You may stick to any one book Thanks:) ",0.6085499999999999,Positive,4.2171,0.04,0,4.2171
498,498,PES-University-1,"Can we get CSE at PESU even after the second round of counseling if the seats are vacant? If yes, what are the chances?",0,1,0/1,No,Requested,2019-06-10,https://www.quora.com/Can-we-get-CSE-at-PESU-even-after-the-second-round-of-counseling-if-the-seats-are-vacant-If-yes-what-are-the-chances,No. ,0.0,Neutral,3.0,0.0,0,3.0
499,499,PES-University-1,Will I get CSE at PES Ring Road Campus with a rank of 908 in PESSAT 2019? The first round of cutoff was 767.,0,1,0/1,No,Requested,2019-06-10,https://www.quora.com/Will-I-get-CSE-at-PES-Ring-Road-Campus-with-a-rank-of-908-in-PESSAT-2019-The-first-round-of-cutoff-was-767,Last year in second counseling CSE was available upto around 1200 rank. It was announced in this year first round counseling session. ,0.0,Neutral,3.0,0.0,0,3.0
500,500,PES-University-1,How good is ECE through PES South Campus? How are the placements?,2,2,2/2,No,Followed,2019-06-24,https://www.quora.com/How-good-is-ECE-through-PES-South-Campus-How-are-the-placements,PES is one of the best college that karnataka holds it has a great reputation and there closing rank is also at the top . now as we come to the placements . the placements are also really good most of the bulk recruiters are of IT sector but some core companies of semicinductor groups and product base company also visit there campus . if you have the descent rank go for it it’s good branch with almost full placement . but if you don’t have descent rank no worries ping me and get you seat booked through management quota . ,0.40984,Positive,3.81968,0.08,1,4.81968
501,501,PES-University-1,How good is ECE through PES South Campus? How are the placements?,2,2,2/2,No,Followed,2019-06-24,https://www.quora.com/How-good-is-ECE-through-PES-South-Campus-How-are-the-placements,Pesit south campus is now pes University electronic City campus Ece placements of vtu batches are not very good but ECE placements of pesu are very good You can do a minor in CSE subjects and will be eligible for almost 90% of CSE companies ,0.539,Positive,4.078,0.08,1,5.0
502,502,PES-University-1,"Which is better, BITS Hyderabad for an MSc in Maths or PES University for CSE?",7,3,7/3,No,Followed,2019-06-09,https://www.quora.com/Which-is-better-BITS-Hyderabad-for-an-MSc-in-Maths-or-PES-University-for-CSE,"Bits Hyderabad. Undoubtedly . Weather be your concern related to the degree or the package, the sole answer will be that you should go for bits hyderabad. For PES, cse being the best branch still cant brag about its placements as cse and electrical branches of BITS do. You get a cgpa above 7 and get into at least electrical branches. Cgpa above 7 isnt difficult. Plus you get ample opportunities for internships in it companies or the core companies for which you are aspiring. ",0.1848857142857143,Positive,3.3697714285714286,0.28,1,4.369771428571429
