,Unnamed: 0,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers,compound,Sentiment,old_score,followers_n,engagement,sentiment_score,old_score
1066,1066,International-Institute-of-Information-Technology-Bangalore-IIITB,Which is best IIIT jabalpur CS or IIIT gwalior IT?,4,2,4/2,No,Followed,2017-06-25,https://www.quora.com/Which-is-best-IIIT-jabalpur-CS-or-IIIT-gwalior-IT,"Thanks for A2A Honestly comparing CSE branch with IT branch is unfair.CSE is inclined more towards the programming part wehreas IT is more broad in itself. Both IIIT Jabalpur and IIITM Gwalior have very good infrastructure.Both colleges have some good and some bad faculty members. So in the end you need to depend upon self study The IT program at IIITM is Five years integrated(B.tech+M.tech) whereas IIIT Jabalpur has 4 year program for CSE(B.tech only). CSE branch is starting in IIITM for 2017 batch. It is a relatively new branch so nothing much can be said but i am sure it will be at par with I Continue ReadingThanks for A2A Honestly comparing CSE branch with IT branch is unfair.CSE is inclined more towards the programming part wehreas IT is more broad in itself. Both IIIT Jabalpur and IIITM Gwalior have very good infrastructure.Both colleges have some good and some bad faculty members. So in the end you need to depend upon self study The IT program at IIITM is Five years integrated(B.tech+M.tech) whereas IIIT Jabalpur has 4 year program for CSE(B.tech only). CSE branch is starting in IIITM for 2017 batch. It is a relatively new branch so nothing much can be said but i am sure it will be at par with IT branch. Coming to Placements This year students from IIITM got offers worth 38lacs/annum.However the percentage of students getting placed is average. I don’t think IIIT Jabalpur has achieved that high placement offers till date . But they are a rapidly developing institute. I suggest you to see the course structure for both CSE and IT available at the college’s website and decide for yourself. Ps- being a student at IIITM , i have tried to compare both the colleges at best. ",0.2550642857142857,Positive,3.5101285714285715,0.018867924528301886,1,4.510128571428572,3.5101285714285715
1067,1067,International-Institute-of-Information-Technology-Bangalore-IIITB,Which is best IIIT jabalpur CS or IIIT gwalior IT?,4,2,4/2,No,Followed,2017-06-25,https://www.quora.com/Which-is-best-IIIT-jabalpur-CS-or-IIIT-gwalior-IT,"A2A Refer to the link given below. I hope it will clear your doubts.Shubhanker Srivastava's answer to Which is better, IIITDM, Jabalpur or IIIT Gwalior? ",0.4063,Positive,3.8125999999999998,0.018867924528301886,1,4.8126,3.8125999999999998
1068,1068,International-Institute-of-Information-Technology-Bangalore-IIITB,Which college should I choose between newer IIIT and older GFTI?,2,1,2/1,No,Followed,2017-09-05,https://www.quora.com/Which-college-should-I-choose-between-newer-IIIT-and-older-GFTI,"DUDE like seriously ? How can you even compare between both in the first place .Newer IIITs have some downfalls blah blah but end of the day the course is engineering , and the degree is a btech.While the GFTI is one of its kind, premier government institute for cinematography and related course.Arts vs scienceCreativity vs technology Get your priorities straight .If some one takes some random nit and iiits for brand value , its acceptable if their choices were some local engineering colleges .But take a film course just because its old , its pointless .Contact me for further advice when you have some clarity.Read about both courses ",0.55705,Positive,4.1141000000000005,0.009433962264150943,0,4.1141000000000005,4.1141000000000005
1069,1069,International-Institute-of-Information-Technology-Bangalore-IIITB,Which one should I choose: IIIT Gwalior IT or IIIT Guwahati ECE ?,0,2,0/2,No,Requested,2016-06-25,https://www.quora.com/Which-one-should-I-choose-IIIT-Gwalior-IT-or-IIIT-Guwahati-ECE,"There is no doubt that u should go with iiit Gwalior. It is the best iiit in the country after Allahabad. The placement ,infrastructure, alumni base , freedom to peruse ur dream , faculty is great here. ",0.5986,Positive,4.1972000000000005,0.0,0,4.1972000000000005,4.1972000000000005
1070,1070,International-Institute-of-Information-Technology-Bangalore-IIITB,What exactly is the procedure of admission in IIIT Delhi and what is IIIT D separate rank? I am from outside of Delhi region.,0,2,0/2,No,Requested,2016-06-24,https://www.quora.com/What-exactly-is-the-procedure-of-admission-in-IIIT-Delhi-and-what-is-IIIT-D-separate-rank-I-am-from-outside-of-Delhi-region,"IIIT-D creates a separate rank list because of the bonus marks it awards for various achievements. For example, someone with JEE main rank 3000 might have a worse IIIT-D rank than someone with JEE main rank 3500 and KVPY scholarship. When seats are filled, the one with 3500 rank and bonus marks would get selected first. If there were no applicant with bonus marks, the IIIT-D seperate rank would be sorted in the order of JEE Main Rank. For the admission procedure take a look here-Welcomeand hereB.Tech. Admission 2016 ",0.20104999999999998,Positive,3.4021,0.0,0,3.4021,3.4021
1071,1071,International-Institute-of-Information-Technology-Bangalore-IIITB,What exactly is the procedure of admission in IIIT Delhi and what is IIIT D separate rank? I am from outside of Delhi region.,0,2,0/2,No,Requested,2016-06-24,https://www.quora.com/What-exactly-is-the-procedure-of-admission-in-IIIT-Delhi-and-what-is-IIIT-D-separate-rank-I-am-from-outside-of-Delhi-region,"There are sone bonus marks system in IIIT Delhi, as per which students appearing for JAC counseling get awarded with a rank in IIIT Delhi ",0.7351,Positive,4.4702,0.0,0,4.4702,4.4702
1072,1072,International-Institute-of-Information-Technology-Bangalore-IIITB,Do students get free laptops in IIITB?,2,2,2/2,No,Followed,2016-06-23,https://www.quora.com/Do-students-get-free-laptops-in-IIITB,You do not get free laptops. In your first year however you'll be assigned to a desktop that you can use for everything. ,-0.20115,Negative,2.5977,0.009433962264150943,0,2.5977,2.5977
1073,1073,International-Institute-of-Information-Technology-Bangalore-IIITB,Do students get free laptops in IIITB?,2,2,2/2,No,Followed,2016-06-23,https://www.quora.com/Do-students-get-free-laptops-in-IIITB,NO ,-0.296,Negative,2.408,0.009433962264150943,0,2.408,2.408
1074,1074,International-Institute-of-Information-Technology-Bangalore-IIITB,How are placements in IIIT-Bangalore for M.Tech (computer science)?,45,6,45/6,Yes,Followed,2020-06-02,https://www.quora.com/How-are-placements-in-IIIT-Bangalore-for-M-Tech-computer-science,"I'm a member of the Placement committee for 2013-15, so I guess I'm in a good position to answer this question. First things first, placements have NEVER been a problem at IIIT-B. In the 15 year history of the institute I guess there will only be a handful (no jokes here) of people who haven't gotten placed at the end of the course. There are multiple reasons for this (discussed below), but this has led to a reputation for the college as a college with 100% placements*. Speaking broadly, we have: 100% placements, every yearThe entire placement process is managed completely by the student placemContinue ReadingI'm a member of the Placement committee for 2013-15, so I guess I'm in a good position to answer this question. First things first, placements have NEVER been a problem at IIIT-B. In the 15 year history of the institute I guess there will only be a handful (no jokes here) of people who haven't gotten placed at the end of the course. There are multiple reasons for this (discussed below), but this has led to a reputation for the college as a college with 100% placements*. Speaking broadly, we have: 100% placements, every yearThe entire placement process is managed completely by the student placement committee, with almost no interference from the administrative side (except when requested for :P). So, the companies invited/visiting include a lot of student favorites. We try our best (and often succeed) to ensure a good fit between profiles being offered and the students' preferences.Companies that visit/have visited campus include <you-name-it-and-its-in-the-list>. A striking majority of these are product companies, with a tiny sliver of services companies.IIIT-B has a strong startup connect, both in terms of initiatives like an active E-Cell or an incubation centre for startups, as well as in terms of students/alumni bootstrapping startups, as well as the fact that we're in Bangalore, the heart of India's startup boom, so it's no surprises that we have quite a lot of startups hiring from campus as well.I've been in touch with campus placement coordinators across a couple of other premier campuses in India, and I'm proud to say we have a very comparable (infact better than quite a few premier colleges) company spread. Perhaps the one thing where we lack behind is in the financial services sector (the almost holy Quant profiles), which is a major contributor for the super inflated placement figures that come out from other colleges (That, along with dollar to rupee conversions are a ridiculous tactic many colleges use to get media attention. Read the amazing answer by Prof. Brijesh Kumar from IIT-Roorkee on the topic: User-9259019499028935931's answer to I am hearing the packages of 1.5 crores and 75 lakhs these days in IIT campus placements. Where are they made to do their work, in the US or India? ). However as an Engineering Masters Degree course, I'm not sure missing out on Financial Services companies is such a major loss after all.... Though I'm open to be proven wrong.I'm sure that people will ask things like average package etc. but these are details that we're not allowed to publicly release. I'll just say this though... You'll not be disappointed. ;)Reasons for our strong placement record: We have a  very strong alumni connect. It's amazing how many amazing seniors have been instrumental in bringing some of the biggest names in the industry to campus. The same alumni also undoubtedly look at IIIT-B as a major hiring location for startups they found.Besides, the entire course is structured to teach students not just theoretic but practical knowledge as well. The industry connect of IIIT-B was one of the founding mantras of the college, and we've stayed true to it after all these years. Lots of industry collaborations keep happening across different courses.The 6 month internship program. The final semester of the Masters programme is an option between a thesis, foreign exchange and an industry internship program. Quite a lot of people have offers made at the end of their internships. Instead of summer internships, which span 2-3 months, a 6 month internship is a win-win situation for both students as well as companies. My placement wishlist (I hope my juniors read this :P) : More research labs hiring from campus: We have some of the finest research labs hiring from campus, but definitely there's scope to improve. We need to reach out more to core research labs. Especially given the subjects that people study at IIIT-B, it's somewhat ironic that we don't have more research labs making the beeline to college.An ongoing startup connect: Especially over the last 2-3 years, IIIT-B has made an active attempt to reach out to the startup community for establishing ties with the college. This is undoubtedly where the future is, and I hope this connect goes on.A more formal alumni network: Like I've mentioned, the alumni network is very strong, but needs to be more streamlined. Active steps are being taken in this regard as well, and I hope this proves fruitfulGreater visibility: The college needs greater visibility. Period. The lack of a B.Tech programme has led to the college having a slightly less visibility in the industry. Programmes like the young iMTech programme are designed to get over these challenges. Building a reputation takes time, and for a young insti like ours, it's great that we've done so much in such a short time.* The placement reputation of IIIT-B works as a double edged sword though. There are students (albeit a minority) who join the college every year simply for the placement guarantee. Especially for a Masters Course, I personally don't really think this is a good sign. A Masters degree is not just about placements, especially when you are in a place like IIIT-B. The world-class faculty** always at your disposal, strong student involvement in practically every aspect of running the college, lots of ongoing research initiatives and a college that treats students like adults, not kids (seriously, some of the rules are ridiculously lenient), are all amazing things to waste over something as trivial as placements. IIIT-B is a place where you're not just learning about computers, you're learning about life. I know this sounds cheesily romantic, but ask any IIITB-ian and you'll see how true this is! :) ** Almost every answer about IIIT-B on Quora speaks about the ""world class faculty"" at IIIT-B. But I say this is very well deserved. We have some of the best faculty in the world who're from places like MIT, UPenn, CMU, CMI, EPFL etc. along with people with decades of industry experience, teaching subjects that they specialize in (Post doctorals are very common). This, combined with some of the best young minds in the country is a very potent combination. PS If you're a company representative and think you're up for hiring  from one of the finest pools of engineers we have in the country, do  reach out! :) Thanks for the A2A. ",0.3429274509803923,Positive,3.6858549019607847,0.21226415094339623,1,4.685854901960784,3.6858549019607847
1075,1075,International-Institute-of-Information-Technology-Bangalore-IIITB,How are placements in IIIT-Bangalore for M.Tech (computer science)?,45,6,45/6,Yes,Followed,2020-06-02,https://www.quora.com/How-are-placements-in-IIIT-Bangalore-for-M-Tech-computer-science,No need to concern about placement if you have offer for M.Tech. in IIITB. It is at par with top IITs. Mostly all leading tech companies visit the campus for recruitment. Median salary offered is 13-14 lakh. Highest ctc offered in the ongoing season has been 36 lpa. ,-0.015616666666666662,Neutral,2.9687666666666668,0.21226415094339623,1,2.9687666666666668,2.9687666666666668
1076,1076,International-Institute-of-Information-Technology-Bangalore-IIITB,Bits Pilani Msc Maths and BE CSE Dual Degree Course or IIIT Bangalore iMtech CSE or IIIT Allahabad IT Btech? Which is better and why?,8,2,8/2,Yes,Followed,2019-05-22,https://www.quora.com/Bits-Pilani-Msc-Maths-and-BE-CSE-Dual-Degree-Course-or-IIIT-Bangalore-iMtech-CSE-or-IIIT-Allahabad-IT-Btech-Which-is-better-and-why,"I am assuming that you have MSc Maths as your current seat in BITS, Pilani. Firstly, the 5-year dual degree programme at BITS is way more expensive compared to the 5 year iMTech programme at IIIT Bangalore, and way way more expensive compared to the 4 year BTech programme at IIIT Allahabad. Secondly, there is no guarantee that you would meet the CGPA cutoff at BITS Pilani to get CSE. For this reason, I would recommend that you choose between one of IIIT B and IIIT A. Now, comparing between IIIT B and IIIT A, I must confess that I am a bit biased towards IIIT B as it is my college. The points I hav Continue ReadingI am assuming that you have MSc Maths as your current seat in BITS, Pilani. Firstly, the 5-year dual degree programme at BITS is way more expensive compared to the 5 year iMTech programme at IIIT Bangalore, and way way more expensive compared to the 4 year BTech programme at IIIT Allahabad. Secondly, there is no guarantee that you would meet the CGPA cutoff at BITS Pilani to get CSE. For this reason, I would recommend that you choose between one of IIIT B and IIIT A. Now, comparing between IIIT B and IIIT A, I must confess that I am a bit biased towards IIIT B as it is my college. The points I have in favour of IIIT B: No reservation — ensures good peer group quality.Excellent faculty. Very down to earth and very competent.Excellent course structure.In the first year, we had, among other courses:Programming in C and PythonCalculusLinear AlgebraIntroduction to Data Structures and AlgorithmsDigital DesignComputer NetworksIn the fifth year, you can choose to do six months project + six months industry internship OR twelve months research towards your masters thesis.Good placements.The median was 14LPA for the first batch and 17LPA for the second batch.This increasing trend is quite hopeful.Bangalore. As a Bangalorean, I can tell you that there are many advantages to being in Bangalore as opposed to Prayagraj.The weather.Connectivity by air, road and rail.Proximity to offices of MNCs and to top-tier institutes (IISc etc).The amenities of a metro city (malls, restaurants, hospitals etc).EDIT: There are students in the iMTech programme who have left BITS Pilani CSE and BITS Goa, CSE in favour of IIITB. Check the IIITB iMTech Admissions Facebook Group for more information. ",0.07269285714285714,Positive,3.1453857142857142,0.03773584905660377,1,4.145385714285714,3.1453857142857142
1077,1077,International-Institute-of-Information-Technology-Bangalore-IIITB,Bits Pilani Msc Maths and BE CSE Dual Degree Course or IIIT Bangalore iMtech CSE or IIIT Allahabad IT Btech? Which is better and why?,8,2,8/2,Yes,Followed,2019-05-22,https://www.quora.com/Bits-Pilani-Msc-Maths-and-BE-CSE-Dual-Degree-Course-or-IIIT-Bangalore-iMtech-CSE-or-IIIT-Allahabad-IT-Btech-Which-is-better-and-why,"Go for BITS Pilani ! Although all the institutes are top notch , BITS Pilani has a better brand name and alumni network. And you're gonna graduate in CS ! Just take it ! ",0.142975,Positive,3.28595,0.03773584905660377,1,4.28595,3.28595
1078,1078,International-Institute-of-Information-Technology-Bangalore-IIITB,What is the number of seats in integrated M.tech in iiitb 2016?,1,1,1/1,No,Followed,2016-06-18,https://www.quora.com/What-is-the-number-of-seats-in-integrated-M-tech-in-iiitb-2016,120 ,0.0,Neutral,3.0,0.0047169811320754715,0,3.0,3.0
1079,1079,International-Institute-of-Information-Technology-Bangalore-IIITB,"With 160 marks in JEE Mains, is it possible to get ECE in IIIT Bangalore?",3,1,3/1,No,Followed,2018-05-03,https://www.quora.com/With-160-marks-in-JEE-Mains-is-it-possible-to-get-ECE-in-IIIT-Bangalore,No ,-0.296,Negative,2.408,0.014150943396226415,0,2.408,2.408
1080,1080,International-Institute-of-Information-Technology-Bangalore-IIITB,What are mess charges of IIIT Bangalore?,3,1,3/1,No,Followed,2019-09-17,https://www.quora.com/What-are-mess-charges-of-IIIT-Bangalore,Refer to the offer letter you get from IIIT BANGALORE while taking admission. Hostel and mess charges are subject to change. ,-0.2787,Negative,2.4426,0.014150943396226415,0,2.4426,2.4426
1081,1081,International-Institute-of-Information-Technology-Bangalore-IIITB,If I have offer from both IIIT Bangalore and NIT Trichy for MTech CSE which will be a good option to choose?,7,4,7/4,No,Followed,2020-02-17,https://www.quora.com/If-I-have-offer-from-both-IIIT-Bangalore-and-NIT-Trichy-for-MTech-CSE-which-will-be-a-good-option-to-choose,"Fee wise:- NIT T(IIITB have very high fee) Placement :-IIIT B = NIT T Location wise :-IIIT B(you can easily participate in Bangalore based coding competitions)but you should have also give preference to which is nearest to your location Tag wise:- NIT T >>>>>>>IIIT B Student wise :- (only for master's) NIT T =IIIT B (IIIT-B doesn't have reservation but no of seats are very high so rank variation is too big ex.300–1800 NIT T have reservation but no of seats are not too much in CSE so cutoff usually high.) Campus wise :- NIT T>>>>>>>>>>>IIITB(very small campus) Hostel wise:-IIIT B>>>>>>>>>>NIT T Academic Continue ReadingFee wise:- NIT T(IIITB have very high fee) Placement :-IIIT B = NIT T Location wise :-IIIT B(you can easily participate in Bangalore based coding competitions)but you should have also give preference to which is nearest to your location Tag wise:- NIT T >>>>>>>IIIT B Student wise :- (only for master's) NIT T =IIIT B (IIIT-B doesn't have reservation but no of seats are very high so rank variation is too big ex.300–1800 NIT T have reservation but no of seats are not too much in CSE so cutoff usually high.) Campus wise :- NIT T>>>>>>>>>>>IIITB(very small campus) Hostel wise:-IIIT B>>>>>>>>>>NIT T Academics wise:-NIT T=IIIT B(In both places you have to study by yourself. for workload equal) Coding culture :-(only for master's)IIITB>>>>>>NIT T FACILITIES :-NIT T>=IIIT B Stipend:- 12400 per month to each and every student of both colleges Go for anyone ,both are almost equal in any other aspects.don’t think too much in last matter is what things you are getting from any college (placement & knowledge) so both college will give you almost equal opportunities) ",0.41455000000000003,Positive,3.8291,0.0330188679245283,1,4.8291,3.8291
1082,1082,International-Institute-of-Information-Technology-Bangalore-IIITB,If I have offer from both IIIT Bangalore and NIT Trichy for MTech CSE which will be a good option to choose?,7,4,7/4,No,Followed,2020-02-17,https://www.quora.com/If-I-have-offer-from-both-IIIT-Bangalore-and-NIT-Trichy-for-MTech-CSE-which-will-be-a-good-option-to-choose,"IIIT Bangalore. Factors considered :- Placement avg CTC 13.5 LPA (2018 Batch)Campus small but has everything you need. Clean and green.Food quality is very good (Only Veg food is served)Fee can be issue ( Around 7.5 lacs total mtech all 4 semesters - stipend 12400*24 which is around 3 lacs)Education loan and few other scholarships will help you in above issue.Awesome facultyVery good coding cultureRecommendations, if one is interested in PHD.1.5 yrs of coursework + 6 months internship/thesisAdvantage of being in Silicon Valley(Bangalore).Thanks for A2A :) ",0.315,Positive,3.63,0.0330188679245283,1,4.63,3.63
1083,1083,International-Institute-of-Information-Technology-Bangalore-IIITB,What is last years opening marks for iiitb?,2,1,2/1,No,Followed,2016-06-10,https://www.quora.com/What-is-last-years-opening-marks-for-iiitb,Rajula Vineet Reddy's answer to Can I get IIIT BANGALORE with 181 in jee mains? You can find the required information in this answer. Thanks for the A2A ,0.1468,Positive,3.2936,0.009433962264150943,0,3.2936,3.2936
1084,1084,International-Institute-of-Information-Technology-Bangalore-IIITB,How tough is the iMtech(Btech+Mtech) course at IIIT Bangalore?,4,4,4/4,No,Followed,2019-05-22,https://www.quora.com/How-tough-is-the-iMtech-Btech-Mtech-course-at-IIIT-Bangalore,"The coursework at IIITB is tough, not because of the workload, but because every task in the technical courses pushes you to think more, learn more, and practice more. Most of the exams judge your ability to apply the core concepts taught, not your ability to memorise. In fact, some courses have open-book exams. A notable example of this is our second-semester DSA course (which is still very challenging even with open book pattern). Is the course hectic? Yes. Is it enjoyable? YES. But don’t come here if you aren’t willing to work hard. One-night study does NOT work here. And you won’t build ski Continue ReadingThe coursework at IIITB is tough, not because of the workload, but because every task in the technical courses pushes you to think more, learn more, and practice more. Most of the exams judge your ability to apply the core concepts taught, not your ability to memorise. In fact, some courses have open-book exams. A notable example of this is our second-semester DSA course (which is still very challenging even with open book pattern). Is the course hectic? Yes. Is it enjoyable? YES. But don’t come here if you aren’t willing to work hard. One-night study does NOT work here. And you won’t build skills properly if you indiscriminately go for the one-night study approach and waste the rest of your free time. The course is very practical and very concept-oriented as opposed to the usual fact-oriented approach in most of the other engineering colleges. Some examples: In our first semester Python course, we would get weekly/biweekly assignments where we would have some practical questions where we had to obtain a given result utilising the concepts/tools taught over the past few classes. We also had theory questions where we had to do self-study about various concepts linked to the concepts discussed in the classes. We also had a project where we had to learn a framework by ourselves and apply the tools given to develop a Python application fulfilling a given program specification. In our second semester Digital Design course, we had to design circuits on Circuitverse (a circuit simulator developed by Satvik Ramaprasad, an iMTech student at IIITB). Circuitverse now accepts interns as a part of GSoC. ",0.11565925925925925,Positive,3.2313185185185187,0.018867924528301886,1,4.231318518518519,3.2313185185185187
1085,1085,International-Institute-of-Information-Technology-Bangalore-IIITB,How tough is the iMtech(Btech+Mtech) course at IIIT Bangalore?,4,4,4/4,No,Followed,2019-05-22,https://www.quora.com/How-tough-is-the-iMtech-Btech-Mtech-course-at-IIIT-Bangalore,"You’ll be tested at every stage and every week, you’d have to keep up with the course work daily. There is no time to slack off. I’ll give you an example of the 2018–23 batch students who just joined. Most of them were aware that they would have to study hard, and they were ready for that as well. Their orientation was on 31st July and classes started straight away from 1st August. They had their first quiz(test) on 12th August, with quizzes scheduled for every week hence forth with assignments with deadlines as short as 4 days with almost completing 50% of python and C in these 2 weeks(which equat Continue ReadingYou’ll be tested at every stage and every week, you’d have to keep up with the course work daily. There is no time to slack off. I’ll give you an example of the 2018–23 batch students who just joined. Most of them were aware that they would have to study hard, and they were ready for that as well. Their orientation was on 31st July and classes started straight away from 1st August. They had their first quiz(test) on 12th August, with quizzes scheduled for every week hence forth with assignments with deadlines as short as 4 days with almost completing 50% of python and C in these 2 weeks(which equates to 2 classes per week). Yes, IIIT-B is very focused upon academics. You’ll learn time management once you set foot in the institute. As far as I can see, students have realized what they’re in for and working towards it. At the same time, students still make out time for sports, competitions, hackathons, fests and everything a student would do at any other institute. ",0.10190000000000002,Positive,3.2038,0.018867924528301886,1,4.2038,3.2038
1086,1086,International-Institute-of-Information-Technology-Bangalore-IIITB,With a score of 131 which branch can I get in IIIT-B (Bangalore)? And I am a Sikh will I have a minority quota?,1,1,1/1,No,Requested,2016-06-07,https://www.quora.com/With-a-score-of-131-which-branch-can-I-get-in-IIIT-B-Bangalore-And-I-am-a-Sikh-will-I-have-a-minority-quota,you will not get admission to any branch in IIITB. And there is no reservations of any caste/ religion here. ,-0.148,Negative,2.7039999999999997,0.0047169811320754715,0,2.7039999999999997,2.7039999999999997
1087,1087,International-Institute-of-Information-Technology-Bangalore-IIITB,How difficult it is for an Electrical background student to do M tech IT in IIIT Bangalore?,1,2,1/2,No,Requested,2016-06-07,https://www.quora.com/How-difficult-it-is-for-an-Electrical-background-student-to-do-M-tech-IT-in-IIIT-Bangalore,"Not difficult at all. If you Computer Science interests you, you can definitely do it. I personally can vouch for it. I have my bachelors degree in ECE. And I feel it was not an uphill task to do mtech in IT. ",0.16948,Positive,3.33896,0.0047169811320754715,0,3.33896,3.33896
1088,1088,International-Institute-of-Information-Technology-Bangalore-IIITB,How difficult it is for an Electrical background student to do M tech IT in IIIT Bangalore?,1,2,1/2,No,Requested,2016-06-07,https://www.quora.com/How-difficult-it-is-for-an-Electrical-background-student-to-do-M-tech-IT-in-IIIT-Bangalore,"No Issues,infact I have seen guys with EC background doing much better than people with CS background. BTW congrats :) ",0.46425000000000005,Positive,3.9285,0.0047169811320754715,0,3.9285,3.9285
1089,1089,International-Institute-of-Information-Technology-Bangalore-IIITB,What are the sports facilities at iiitb like?,2,3,2/3,No,Followed,2017-06-13,https://www.quora.com/What-are-the-sports-facilities-at-iiitb-like,The sports facilities in IIITB have improved a lot recently These are the sports facilities available in IIIT bangalore : Basketball courtVolleyball courtThrow ballBadminton courtA general purpose fieldTable TennisCarromSeparate gyms for guys and girlsHope this helps :) ,0.8442,Positive,4.6884,0.009433962264150943,0,4.6884,4.6884
1090,1090,International-Institute-of-Information-Technology-Bangalore-IIITB,What are the sports facilities at iiitb like?,2,3,2/3,No,Followed,2017-06-13,https://www.quora.com/What-are-the-sports-facilities-at-iiitb-like,"1) We had a basket ball court which will be re-constructed after the construction of new building is complete.2) We have mostly indoor games : carrom,chess,table tennis and badminton.3) Football and Cricket were used to be played frequently but due to construction work it’s stopped for now.3) Every year we have our Sports Fest Spandan which is a 3 day fest and lot’s of games are played. Alumni of our college also takes part in that.SPANDAN@2016 ",0.1753,Positive,3.3506,0.009433962264150943,0,3.3506,3.3506
1091,1091,International-Institute-of-Information-Technology-Bangalore-IIITB,IIIT Bangalore or Top NIT's for Mtech CSE ? Which one is better and why ?,20,3,20/3,Yes,Followed,2018-03-28,https://www.quora.com/IIIT-Bangalore-or-Top-NITs-for-Mtech-CSE-Which-one-is-better-and-why,"I guess, in terms of speciality, IIITB is a bit superior than NITs and also in terms of getting a good placement, IIITB is better. Only if you have financial limitations, then you can also choose a good NIT. You will get a monthly stipend in NITs, not so in IIITB. You may also get stipend in IIITB if you have a good GATE score. You have also some chances to get eligible for some sort of scholarship if u meet some criteria based on your family income or may be CGPA.. ",0.38699999999999996,Positive,3.774,0.09433962264150944,1,4.774,3.774
1092,1092,International-Institute-of-Information-Technology-Bangalore-IIITB,IIIT Bangalore or Top NIT's for Mtech CSE ? Which one is better and why ?,20,3,20/3,Yes,Followed,2018-03-28,https://www.quora.com/IIIT-Bangalore-or-Top-NITs-for-Mtech-CSE-Which-one-is-better-and-why,"I would consider only NIT Warrangal and Trichy for comparing with IIIT Banaglore for M.Tech CSE. All the mentioned colleges offer very good placement opportunities. All big IT companies visit these colleges to recruit students. Still i would prefer IIIT Bangalore because of it’s location, flexible curriculum and latest research opportunities. ",0.3164,Positive,3.6328,0.09433962264150944,1,4.6328,3.6328
1093,1093,International-Institute-of-Information-Technology-Bangalore-IIITB,What are the different job profiles on offer to students at IIIT Bangalore Mtech(IT)?,4,1,4/1,Yes,Followed,2016-06-05,https://www.quora.com/What-are-the-different-job-profiles-on-offer-to-students-at-IIIT-Bangalore-Mtech-IT,Most common is Software Developer/Engineer. A few companies offer Data Science profile as well as Networking profiles. ,0.1366,Positive,3.2732,0.018867924528301886,1,4.2732,3.2732
1094,1094,International-Institute-of-Information-Technology-Bangalore-IIITB,"Do IIITs (H,D, B) have the same fun-filled college life for undergraduates as that of other colleges (like DC, fests etc.)?",1,2,1/2,No,Requested,2016-06-04,https://www.quora.com/Do-IIITs-H-D-B-have-the-same-fun-filled-college-life-for-undergraduates-as-that-of-other-colleges-like-DC-fests-etc,"NO. These IIITs have intensive courses which requires a lot of hardwork. If you want to enjoy your college life to the fullest, other colleges are way ahead in this regard so go someplace else. BITS would be the best option in my opinion as it incorporates everything providing you with a wholesome experience of your college life. It strikes a great balance between studies and extra curricular activites. I’m not saying these IIITs don’t let you enjoy your life at all but the scale of the fests and other activities is not upto the mark when compared to other good places. There will be a few group Continue ReadingNO. These IIITs have intensive courses which requires a lot of hardwork. If you want to enjoy your college life to the fullest, other colleges are way ahead in this regard so go someplace else. BITS would be the best option in my opinion as it incorporates everything providing you with a wholesome experience of your college life. It strikes a great balance between studies and extra curricular activites. I’m not saying these IIITs don’t let you enjoy your life at all but the scale of the fests and other activities is not upto the mark when compared to other good places. There will be a few groups of students playing games in the hostel but the number of students keeps declining as the course progresses bringing more workload with it. Among these three, I would say that Bangalore lags really behind because of the minuscule campus it has so not many fests or sports activities there. I’m not saying that joining IIITs is not worth it or anything. The top ones offer the best education in my opinion. They will give you SOME fun-filled experiences in your life there but they won’t be near to what other places like BITS have to offer. So the final decision rests with the personal preferences of the individual if he/she wants to really enjoy their college life or sacrifice a little there and try to excel in their field instead. ",0.3451,Positive,3.6902,0.0047169811320754715,0,3.6902,3.6902
1095,1095,International-Institute-of-Information-Technology-Bangalore-IIITB,"Do IIITs (H,D, B) have the same fun-filled college life for undergraduates as that of other colleges (like DC, fests etc.)?",1,2,1/2,No,Requested,2016-06-04,https://www.quora.com/Do-IIITs-H-D-B-have-the-same-fun-filled-college-life-for-undergraduates-as-that-of-other-colleges-like-DC-fests-etc,"IIIT-D have very small campus. So, your experience for fests will not be same as other colleges. Yeah places are well organised. and dc is used for file sharing. But not many students play CS, DOTA. ",0.11194000000000001,Positive,3.22388,0.0047169811320754715,0,3.22388,3.22388
1096,1096,International-Institute-of-Information-Technology-Bangalore-IIITB,What is the first list cutoff for iMtech at IIIT Bangalore for 2016?,3,2,3/2,No,Followed,2016-06-04,https://www.quora.com/What-is-the-first-list-cutoff-for-iMtech-at-IIIT-Bangalore-for-2016,"Do Follow the IIITB iMTech Admission 2016 Forum on facebook to get updated and see what’s happening regarding the admission issues. Considering the cut off it is supposed to be 200 and for more FAQ’s refer the group , a document has been uploaded refer it. ",-0.1366,Negative,2.7268,0.014150943396226415,0,2.7268,2.7268
1097,1097,International-Institute-of-Information-Technology-Bangalore-IIITB,What is the first list cutoff for iMtech at IIIT Bangalore for 2016?,3,2,3/2,No,Followed,2016-06-04,https://www.quora.com/What-is-the-first-list-cutoff-for-iMtech-at-IIIT-Bangalore-for-2016,Its near 200. That’s a pretty high cutoff I suppose. I am very happy for my college! (Though it might drop down to a an easy 180 atleast in the second list.) ,0.33575,Positive,3.6715,0.014150943396226415,0,3.6715,3.6715
